cleaned_text	lemm_text
Только с похмелья не налегай, это вредно. Потом полтинничек не забудь.	только похмелие налегать это вредный потом полтинничек забыть
И рассольчика!	и рассольчик
-Володь, ну нельзя тебе такие нагрузки с твоей головой.	володя ты такой нагрузка твой голова
-Иди ложись.	идти ложиться
Нина, здорОво. Я к тебе сейчас приеду.	нина здорово я ты приехать
Я трезвый.	я трезвый
Я знаю, что ночь. Дело есть.	я знать ночь дело есть
-Я похожа на сотрудника отдела экономической безопасности?	я похожий сотрудник отдел экономический безопасность
-Ты очень похожа. Нина, ты помнишь, два года назад защищала одного	ты очень похожий нина помнить год назад защищать один
сотрудника из этого отдела? -Кондратьева.	сотрудник отдел кондратьев
Застрелил подозреваемого. -Нина, а если я найду свидетеля,	застрелить подозревать нина найти свидетель
который покажет на главу управы? -На Воронова?	который показать глава управа на воронов
-Да. Твой Кондратьев сможет на него замахнуться?	да твой кондратьев смочь замахнуться
-Даже не думай. Чтобы я этого больше не слышала. Если ты о себе	даже думать чтобы слышать если
не думаешь, то подумай хотя бы о Польке.	думать подумать хотя полька
-Здорово. -Здорово.	здорово здорово
-На, возьми, с горчичкой. -Не хочу с горчичкой.	на взять горчичка не хотеть горчичка
-Я уже намазала...	я намазать
Не горячо? -Предлагаю жить втроем.	не горячо предлагать жить втроём
-Не пересолено? -Нормально.	не пересолить нормальный
Посмотри еще, Нина.	посмотреть ещё нина
Вот эти я с сыром взял. -Спасибо.	вот сыр взять спасибо
-Вдруг ты со свининой не ешь. В общем, жуй.	вдруг свинина есть в общий жевать
Короче, подстроил все Грачев с подачи Воронова.	короче подстроить грачев подача воронов
Все сходится. Грачев сидел за наркотики. Его по наводке взяли.	весь сходиться грачев сидеть наркотик он наводка взять
Устроили контрольную закупку - ну и накрыли.	устроить контрольный закупка накрыть
Что интересно, вышел он очень быстро. Ты слушаешь?	что интересно выйти очень быстро ты слушать
-Мм? Угу.	мм угу
-Тот, кто его заложил, очень хорошо знал его дела. А кто это,	тот заложить очень знать дело а это
в деле не указано. Проводил операцию следователь Рябов, впоследствии	дело указать проводить операция следователь рябов впоследствии
уволенный за превышение должностных полномочий.	уволить превышение должностной полномочие
Ты спишь, что ли?	ты спать ли
Во дает!	в давать
Рябов Андрей Алексеевич у вас работает?	рябов андрей алексей работать
-Да. Вон он стоит.	да вон стоить
-Спасибо.	спасибо
Рябов Андрей Алексеевич вы? -Ну я.	рябов андрей алексей вы ну я
-Поговорить бы надо. Дело Грачева вы вели?	поговорить надо дело грачев вели
-Ты когда кассиршу расспрашивал, я сразу понял, что ты мент.	ты кассирша расспрашивать сразу понять мент
Где-то минут через 10 заканчиваю. В рюмочной напротив.	гдеть минута 10 заканчивать в рюмочный напротив
-Хорошо.	хорошо
-Точно в завязке? -На профилактике.	точно завязка на профилактика
-Сочувствую.	сочувствовать
-Ну так кто Грачева отмазал? -Дружок его, Воронов,	ну грачев отмазать дружок он воронов
большой человек. Я и стал копать под Воронова - меня и слили.	большой человек я стать копать воронов слить
Вот теперь охранником, не в дворники же идти.	вот охранник дворник идти
-Да...	да
Слушай, а кто Грачева сдал? -Училка донесла, директор школы.	слушай грачев сдать училка донести директор школа
Проявила бдительность. Доложила, что такого-то числа Грачев продаст	проявить бдительность доложить такоготь число грачев продать
крупную партию наркоты, ну я его горяченьким и взял.	крупный партия наркот горяченький взять
-Откуда она могла знать о сделке? -Не знаю. Мне запретили	откуда мочь знать сделка не знать я запретить
ее допрашивать. А сразу после контрольной закупки пропало	допрашивать а сразу контрольный закупка пропасть
ее заявление.	заявление
-Что вам нужно? Я в милицию позвоню! -Давайте я позвоню.	что нужно я милиция позвонить давать позвонить
-Я спрашиваю, что нужно! -Галина Павловна, я все кумекаю,	я спрашивать нужно галина павло кумекать
никак понять не могу, откуда у вас персональная пенсия.	никак понять мочь откуда персональный пенсия
-За заслуги перед родиной! Да! -На пианино я видел грамоту от МВД,	за заслуга родина да на пианино видеть грамота мвд
"а там написано: ""За помощь в раскрытии тяжкого преступления""."	написать за помощь раскрытие тяжкий преступление
-Правильно! Помогла обезвредить опаснейшего преступника.	правильно помочь обезвредить опасный преступник
-Грачева?	грачев
-Откуда вы знаете? Мне обещали, что в деле моя фамилия	откуда знаете я обещать дело фамилия
не будет фигурировать. -Вас обманули, все выплыло.	фигурировать вы обмануть выплыть
-Это было очень давно. -Ну давно не давно,	это очень давно ну давно давно
а получается, вы сдали своего ученика.	получаться сдать свой ученик
-Нет, я не сдала, я просто выполнила свой долг!	нет сдать просто выполнить свой долг
Воронов мне все рассказал про Грачева, он был его лучшим другом.	воронов рассказать грачев хороший друг
Он все знал про него, но не мог пережить, что Грачев наркоторговец!	он знать он мочь пережить грачев наркоторговец
Понимаете? Он попросил меня принять в этом участие и обезвредить	понимать он попросить принять участие обезвредить
опаснейшего наркоторговца. Он рассказал мне, когда будет	опасный наркоторговец он рассказать я
совершаться сделка, и просил меня быть бдительной. Я позвонила	совершаться сделка просить бдительный я позвонить
и сообщила в органы. Таким образом я выполнила свой долг - я обезвредила	сообщить орган такой образ выполнить свой долг обезвредить
опаснейшего наркоторговца Грачева! Кем бы он был, если бы не это?	опасный наркоторговец грачев кто быть это
Он бы в канаве, в яме болтался, понимаете?! А сейчас он кто?	он канава ям болтаться понимать а кто
-Как-то так.	както так
-Ты дворником под прикрытием работаешь?	ты дворник прикрытие работать
-Да нет, я на пенсии. -А это зачем делаешь?	да нет пенсия а это делать
-Тебя Воронов сдал. Я хочу, чтобы ты знал, ради кого на убийство пошел.	ты воронов сдать я хотеть знать ради кто убийство пойти
-Ты что там шепчешь? -Это ты скоро в тюрьме	ты шептать это скоро тюрьма
шептать начнешь. Ты знаешь, что у него было двое детей	шептать начать ты знаешь двое ребёнок
и жена беременная? -У кого?	жена беременный у кто
-У Фурката - у кого!	у фуркат кто
-Да, знаю. Мы деньги давали на похороны.	да знать мы деньга давать похороны
Ты думаешь, это я его? -А что, делов-то...	ты думать это он а что деловто
Сбросил чурку с крыши, и все.	сбросить чурка крыша весь
-У меня жена казашка. Ты ее, что ли, тоже чуркой считаешь?	у жена казашка ты она ли чурка считать
Не там копаешь, начальник, я не при делах.	не копать начальник дело
-А я не понимаю, зачем Воронов Грачева из тюрьмы вытащил.	а понимать воронов грачев тюрьма вытащить
-Сначала он Грачева в тюрьму посадил. -Зачем?	сначала грачев тюрьма посадить зачем
-Затем, что был должен ему большую кучу денег, а так на эти деньги	затем должный большой куча деньга деньга
он открыл бизнес, дела у него пошли успешно, деньги потекли рекой.	открыть бизнес дело послать успешно деньга потечь река
Но, так как он чиновник, легализовать эти деньги нельзя.	но чиновник легализовать деньга нельзя
И тогда Воронов решил Грачева из тюрьмы вытащить. Представляешь?	и воронов решить грачев тюрьма вытащить представлять
Чтобы стать спасителем, чтобы тот по гроб жизни ему был обязан.	чтобы стать спаситель гроб жизнь обязать
На жену ничего записать нельзя, а так он записал на Грачева	на жена записать нельзя записать грачев
"и дом, и машину, и бизнес. Машина у Грачева ""Порше"", больше однушки"	дом машина бизнес машина грачев порше однушко
стоит. Только доказать это никак нельзя. Может, тебе выспаться?	стоить только доказать это никак нельзя мочь ты выспаться
Давай завтра я сам, а то на тебя смотреть страшно.	давать завтра сам смотреть страшно
-Не смотри.	не смотреть
-Не могу, ты же мелькаешь все время перед глазами. Туда-сюда.	не мочь мелькать время глаз тудасюда
Черт!	черта
Три дня ничего не происходит, и Грачев ничего не делает.	три день происходить грачев делать
-Может, это не Грачев. -Может.	мочь это грачев мочь
Не, Неберухин прав, это висяк.	не неберухин право это висяк
ЗВОНИТ ТЕЛЕФОН	звонить телефон
О!	о
Да, привет. Легок на помине.	да привет лёгкий помин
Чего?	что
Хорошо, принесу.	хорошо принести
Ничего не понимаю. Неберухин открывает дело по Фуркату,	ничто понимать неберухин открывать дело фуркат
просит принести улику. Ну эту, страховку.	просить принести улика ну этот страховка
-Зайдите после работы. Лариса Анатольевна очень хочет вас видеть.	зайти работа лариса анатолий очень хотеть видеть
-Ларису Анатольевну вернули? -Вернули. А Грачева сняли!	лариса анатолий вернуть вернуть а грачев снять
С наступающим! -С наступающим.	с наступать с наступать
-Раз пошла такая операция, мы подумали, что ты можешь нам помочь,	раз пошлый такой операция подумать мочь мы помочь
и мы не можем игнорировать твою улику.	мочь игнорировать твой улика
-Какая операция? -Грачев дает показания	какой операция грачев давать показание
на Воронова. Только этим занимается отдел экономической безопасности.	воронов только это заниматься отдел экономический безопасность
Сам Кондратьев звонил. -А мы должны им помочь.	сам кондратьев звонить а должный помочь
-Получается, Грачев не при делах? -Володя, так я тебе о чем толкую.	получаться грачев дело володя ты толковать
У него железное алиби.	у железный алиби
-Какое алиби?	какой алиби
-В день гибели твоего рабочего... -Фурката.	в день гибель твой рабочий фуркат
-...Грачев был в Шереметьево. -Вернулся из Швейцарии,	грачев шереметьево вернуться швейцария
где открывал счет для Воронова. -Вот люди, а!	открывать счёт воронов вот человек а
Я на редкий кактус денег набрать не могу, а они банковские счета	я редкий кактус деньга набрать мочь банковский счёт
открывают. Володя, спасибо. Ты, если что, заходи, чайку попьем, посидим.	открывать володя спасибо ты что заходить чайка попить посидеть
-Хорошо. Бывайте.	хорошо бывать
-Так! И правее давай.	так и правый давать
Угу. Распустились тут без меня. -Здрасте.	угу распуститься я здравствовать
-Заходи. Угощайся. -Ой!	заходить угощаться ой
Простите. -А Каленый твой где?	простить а калёный твой где
-Не знаю. -Ладно.	не знать ладный
Я сегодня добрая.	я сегодня добрый
Въезжай в свой подвал. -Спасибо.	въезжать свой подвал спасибо
-Есть кому помочь? -Ага.	есть кома помочь ага
Извините.	извинить
-Ростик, ты что залип? Ростик!	ростик залипнуть ростик
-А Владимир? -Так я думала, он это...	а владимир так думать это
-Извините. -Ты где Новый год встречаешь?	извинить ты новый год встречать
-Дома, наверное. -К нам приходи, я всего наготовила,	дом наверное к мы приходить наготовить
холодец сварила. -Да нет...	холодец сварить да нет
-А я в поезде Новый год встречаю, на работе буду, а Володя один остается,	а поезд новый год встречать работа быть володя оставаться
мне его так жалко. -Взрослый, справится.	жалко взрослый справиться
С наступающим. -С наступающим!	с наступать с наступать
-Алло, Володя? -Мавлюда?	алло володя мавлюда
Алло! -Слышишь меня? Алло. А-а!..	алло слышать я алло аа
ОПЕРАТОР: Абонент временно...	оператор абонент временно
-Заходи!	заходить
Ничего сказать мне не хочешь?	ничто сказать хотеть
-Каленый думает, это Грачев. -А ты что думаешь?	калёный думать это грачев а думать
-Это ты. Ты человека убил. -Человека... Это вы, что ли,	это ты ты человек убить человек это вы ли
человеки-то? Да у меня таких, как он, в очереди сто человек стоит.	человекито да такой он очередь сто человек стоить
Куда ты? Иди сюда!	куда ты идти сюда
КРИКИ	крик
-Помогите!	помочь
-Стоять!	стоять
С тобой все нормально?	с ты нормальный
-Я не виноват. Он сам сорвался. Я абсолютно случайно здесь, ребята.	я виноватый он сорваться я абсолютно случайно здесь ребята
КРИКИ	крик
Не виноват, сам он сорвался случайно. -Садись, говорю.	не виноватый сорваться случайно садиться говорить
-Гад! -Все, поехали.	гад весь поехать
-Да, все верно.	да верно
РЕБЕНОК ПЛАЧЕТ	ребёнок плакать
-Самир?	самир
-Да. -Разговор есть.	да разговор есть
-Какой разговор? -Жена в курсе,	какой разговор жена курс
что у тебя трое детей?	трое ребёнок
Мавлюда троих твоих детей тянет. У тебя совесть есть, нет?	мавлюда трое твой ребёнок тянуть у совесть есть нет
ШЕПОТОМ: Мавлюда знает про меня? -Да нет.	шёпотом мавлюда знать я да нет
-Ты ей не скажешь?	ты сказать
Ты не говори, мужик. Пойми меня, я жить только начал, все с нуля.	ты говорить мужик понять я жить начать нуль
Ты меня как мужик пойми. Я тебе клянусь. А с Мавлюдой я сам	ты мужик понять я ты клясться а мавлюда
все решу, я тебе отвечаю. Ты просто меня пойми.	решить ты отвечать ты просто понять
Жизнь такая. Я тебя прошу.	жизнь такой я просить
Я тебе клянусь.	я ты клясться
-Ты где ходишь? -Я здесь. Это мой знакомый.	ты ходить я здесь это знакомый
-Ты ко мне шел? -Да нет. Погулять вышел.	ты к идти да нет погулять выйти
-А я... На вот, беляши с мясом забери.	а я на вот беляш мясо забрать
Знаешь чо!	знаешь чо
САЛЮТ	салют
-С Новым годом. -С Новым годом.	с новый год с новый год
