cleaned_text	lemm_text
-Мам, он тебя оставил, бросил с голой попой, а ты...	мама оставить бросить голый попа ты
"""не стучи, прикрой его, похудел"". -Как ты смеешь так говорить?"	не стучать прикрыть он похуделый как сметь говорить
-Я правду говорю.	я правда говорить
-Да это она нас подставила. -Кого я подставила?! Это ваша идея!	да это подставить кто подставить это ваш идея
-Ты подслушала! Это она предложила... -Тихо!	ты подслушать это предложить тихо
Еще раз. Кто угрожал по телефону?	ещё раз кто угрожать телефон
ВМЕСТЕ: Он.	вместе он
-Они за деньги что хочешь сделают. -Всё, свободен.	они деньга хотеть сделать весь свободный
Дальше. -Это Танькина была идея,	далёкий это танькин идея
это она все придумала. -Она нас подслушала.	это придумать она подслушать
-Я просто помогала им разработать план, вот и всё.	я просто помогать разработать план весь
-Таня маму любит. Она ей помочь хотела.	таня мама любить она помочь хотеть
-Помочь? Украла себя и продала незадешево.	помочь украсть продать незадешево
-Просто напугать хотели. -Я помогала разработать план.	просто напугать хотеть я помогать разработать план
Они же два дуба в этом. -Кто дуб?!	они дуб это кто дуб
-Что Танька, что Димка! -Тихо!	что танька димка тихо
Я одного не пойму - тебе это зачем? Ты бы и так все свое взяла.	я один понять ты это зачем ты свой взять
-Ага... Догнала бы и еще взяла.	ага догнать взять
Ничего с ним не поймаешь. Колобок вон каждую копейку считает.	ничто поймать колобок вон каждый копейка считать
Я когда узнала, что он у жены все отсудил, сразу все поняла.	я узнать жена отсудить сразу понять
-Он бы на ней никогда не женился. -Заткнись, не твое дело, понял?!	он жениться заткнуться твой дело понять
И что не женился бы - тоже поняла. -Пойдем.	и жениться понять пойти
Славке мотоцикл вернем.	славка мотоцикл вернуть
-А со мной-то что?	а мнойтый что
-Это уж как Колобок решит.	это колобок решить
-Молчи, молчи, не говори ничего!	молчать молчать говорить ничто
Никогда, ты слышишь меня, никогда так больше не делай!	никогда слышать я делать
-Мама, я для тебя эти деньги хотела. Для тебя!	мама деньга хотеть для ты
-Молчи! Молчи! -Думаешь, я не понимаю?	молчать молчать думать понимать
Я ему, как и ты, не нужна!	я он ты нужный
-Считать будете? -Нет.	считать быть нет
-Тогда мы пошли. -Подожди.	тогда послать подождать
Милиции я дал отбой, а ты молчи, хорошо?	милиция дать отбой молчать хорошо
-Без проблем. -Сколько тебе должен?	без проблема сколько ты должный
-Нисколько. Меня твоя бывшая наняла.	нисколько я твой бывший нанять
-Как ты все-таки догадался? -Я же следак. Хоть и бывший.	как всетаки догадаться я следак хоть бывший
Бывших, как в кино говорят, не бывает.	бывший кино говорят бывать
-Если что, знаешь, как меня найти. -Угу.	если что знаешь найти угу
КРИКИ ЖЕНЫ И ДОЧЕРИ	крик жена и дочь
Ой...	ой
-Он тебя любит. И ты его любишь!	он любить и любить
ТЕЛЕФОН	телефон
Я не слышу, Таня, мы договорились? -Ладно, договорились, извинюсь.	я слышать таня договориться ладный договориться извиниться
-Дмитрий... -Да.	дмитрий да
-А у вас в семье все такие рыжие?	а семья такой рыжий
-Я не рыжий, я крашеный - у меня сценический образ такой.	я рыжий крашеный сценический образ такой
-Господи, он еще крашеный...	господь крашеный
Ты слышала? Твой жених крашеный.	ты слышать твой жених крашеный
Крашеный...	крашеный
Твой жених крашеный. -Я знаю.	твой жених крашеный я знать
-Привет.	привет
Ну что? Лариса все честно отдала, я честно поделила. Вот твоя часть.	ну что лариса честно отдать честно поделить вот твой часть
-Ну что? Давай это как-то отметим. -Слушай, ты деньги спрячь.	ну что давать это както отметить слушай деньга спрячь
-Что будешь? Я угощаю. -Представляешь, она Виктора	что быть я угощать представлять виктор
"простила. Говорит: ""Зла не держу"". -Она опять к нему вернулась?"	простить говорить зло дерзить она он вернуться
-Нет, не вернулась, конечно. Зато теперь Татьяна с ней живет.	нет вернуться конечно зато татьяна жить
-Вино будешь?	вино быть
-Нет, а как вернуться после такого предательства? Я бы тоже не смогла.	нет вернуться такой предательство я смочь
-О, белое подешевле. Давай белого возьмем, а?	о белый дешёвый давать белый взять а
Официантов не вижу. -Нет, спасибо, я не буду с тобой	официант видеть нет спасибо быть ты
пить, мне нельзя. Я замужем. -Чего?	пить нельзя я замужем что
-Я не буду с тобой пить, я замужем - неположено.	я быть ты пить замужем неположить
-А что пришла?	а пришлый
-Я по делу пришла. -А что вырядилась?	я дело пришлый а вырядиться
Чего, уже успела развестись? -Я неправду сказала. Я бы вернулась.	что успеть развестись я неправда сказать я вернуться
Помучилась, но вернулась. Муж есть муж.	помучиться вернуться муж муж
-Объелся груш.	объесться груша
-Девушка, я вас очень прошу, не наливайте ему, он болен.	девушка очень просить наливать он больной
-Что-то выбрали? -Девушка, вы замужем?	чтоть выбрать девушка замужем
-Еще чего! -Вот правильно. Мне 100 грамм...	ещё что вот правильно я 100 грамм
Нет, давайте 200 грамм водки, а там разберемся.	нет давать 200 грамм водка разобраться
