cleaned_text	lemm_text
Тихо.	тихо
-Правой рукой? -Ага.	правый рука ага
-Ну пойдем.	ну пойти
-Осторожней - кактус! Вообще-то, у меня рабочий день закончен.	осторожный кактус вообщеть рабочий день закончить
-Рано домой собрался. -Чо?!	рано домой собраться чо
-Из этой экспертизы ясно видно, что Шухнияр к убийству непричастен,	из экспертиза ясно видно шухнияр убийство непричастный
так как удар был нанесен сверху и справа, то есть правой рукой.	удар нанести сверху справа правый рука
Правильно, товарищ майор? А наш Шухнияр правую руку даже поднять	правильно товарищ майор а наш шухнияр правый рука поднять
не может, так как ему ее старший лейтенант вывернуть изволил	мочь старший лейтенант вывернуть изволить
при свидетелях. Так что если прокурор даже подпишет такое обвинение,	свидетель так прокурор подписать такой обвинение
то судья вернет дело на доследование. Это я тебе как юрист юристу говорю.	судья вернуть дело доследование это ты юрист юрист говорить
-Слушай, юрист юристу, не смеши. Какой-то киргиз грохнул какого-то	слушай юрист юрист смешить какойтый киргиз грохнуть какоготь
узбека из-за девки. Кто это дело читать будет? Да никто.	узбек изз девка кто это дело читать быть да никто
-Слушай, если ты парня не выпустишь - я тебя достану.	слушай парень выпустить достать
Не знаю когда, чем и как, но я клянусь, я тебя достану.	не знать когда как клясться достать
И решу вопрос с этим киргизом, и решу вопрос о твоем служебном	и решить вопрос это киргиз решить вопрос твой служебный
соответствии. Понял?	соответствие понять
-Знает же, что ему пить нельзя. Специально себя убивает.	знать же пить нельзя специально убивать
Жить не хочет, будто нет ничего важнее в жизни, кроме работы.	жить хотеть важный жизнь кроме работа
-Ну, он мужчина. Хочет, чтобы его уважали.	ну мужчина хотеть уважать
-Его и так все уважают. Это он от всех отвернулся.	он уважать это отвернуться
7 лет сам себе простить не может, что его комиссовали.	7 год простить мочь комиссовать
Да это чудо, что он выжил. Три недели в коме валялся в больнице,	да это чудо выжить три неделя кома валяться больница
трубки эти ужасные. Ему судьбу надо благодарить,	трубка ужасный он судьба благодарить
а он за призраком гоняется.	призрак гоняться
-А я ему верю.	а верить
-Ну не может Анвар этот быть Азизом.	ну анвар азиз
Азиз в тюрьме умер - это факт. Василич лично при мне Володе	азиз тюрьма умереть это факт василич лично володя
всё докладывал.	весь докладывать
И что теперь, не верить Василичу? -Я разговаривала с дядей Хакимом.	и теперь верить василичить я разговаривать дядя хаким
Он работает в Самарканде в акимате, акимат - это как ЗАГС у вас.	он работать самарканд акимат акимат это загс вы
Так вот, он сказал, что 7 лет назад Азиз Исхаков в акимате поменял	так вот сказать 7 год назад азиз исхаков акимат поменять
паспорт на имя Анвара Юсупова.	паспорт имя анвар юсупов
-Опа! Что это такое? Что-то здесь ищешь?	опа что это такой чтоть искать
-Да кроссовки свои не могу найти, они в школе, наверное.	да кроссовок свой мочь найти школа наверное
-Подожди, так кроссовки у тебя, наверное, в комнате в шка...	подождать кроссовок ты наверное комната шка
Стоп, а это что?	стоп это что
-Папа спит? -Спит.	папа спать спать
Со вчерашнего дня с собакой не гулял.	с вчерашний день собака гулять
Поль, сходи, а?	поль сходить а
-Пойдем, Пиночет. -Я сам выйду.	пойти пиночет я выйти
Здоров, доча.	здоровый дотать
-О! Володь... -Чего?	о володя что
-Мне нужно с тобой проконсультироваться.	я нужно ты проконсультироваться
По телефону не хотел. -Насчет чего? Только в двух	по телефон хотеть насчёт что только два
словах и не сходя с этого места. -Хорошо. У друзей ребенок	слово сходить место хорошо у друг ребёнок
15 лет. Из дома стали пропадать дорогие вещи: шуба,	15 год из дом стать пропадать дорогой вещий шуба
пароварка, соковыжималка. -Ребенок пока на месте?	пароварка соковыжималка ребёнок пока место
-Пока на месте. -Ну и хорошо. Самая дорогая вещь	пока место ну хорошо самый дорогой вещь
в доме - это ребенок. -Я сейчас серьезно. Стоп.	дом это ребёнок я серьёзно стоп
Скажи, что в этой ситуации нужно делать?	сказать ситуация нужно делать
-Если серьезно, надо сдать анализы на наркотики и искать	если серьёзно сдать анализ наркотик искать
реабилитационный центр. Пиночет, пошли.	реабилитационный центр пиночет послать
-А! Гена, не смотри на меня!	а ген смотреть я
Ген, ну каждый человек в жизни хоть один раз должен совершить	ген каждый человек жизнь должный совершить
какую-нибудь огромную глупость, чтобы было что потом в старости	какуюнибудь огромный глупость старость
вспомнить. -А почему ты для меня не можешь	вспомнить а почему мочь
чего-нибудь попросить у этой своей золотой рыбки?	чегонибудь попросить свой золотой рыбка
-У Ивана Игоревича можно просить только то, что сам	у иван игорь просить то
не можешь получить.	мочь получить
Но ты-то у нас, Ген, можешь всё.	но тыть мы ген мочь весь
Как я выгляжу?	как выглядеть
Ясно.	ясно
-Да нет, просто я пока еще не привык. -Да ладно, сам виноват.	да нет просто пока привыкнуть да ладный виноватый
Ты не дал созреть сюрпризу. -Господи, сюрпризу не дал созреть!	ты дать созреть сюрприз господь сюрприз дать созреть
-Ох...	ох
-Это они.	это они
Я пошла.	я пошлый
Иван Игоревич, я бы ни за что не стала вас беспокоить,	иван игорь стать беспокоить
но такая ситуация...	такой ситуация
Я не знаю, как ее разрешить. -Не переживай, сейчас разберемся	я знать разрешить не переживать разобраться
с твоим генералом. -Александр Васильевич.	твой генерал александр василий
-Александр Васильевич, вопрос у меня к вам.	александр василий вопрос вы
-Да они меня просто подставили. Они меня хотели взять на трупе Азиза.	да просто подставить они хотеть взять труп азиз
Этот киргиз Шухнияр просто по дури там раньше меня оказался,	этот киргиз шухнияр просто дурь ранний оказаться
так бы уже сидел за убийство. ЗВОНОК ТЕЛЕФОНА	сидеть убийство звонок телефон
-Да. -Александр Васильевич,	да александр василий
майор Неберухин на линии. -Мафия.	майор неберухин линия мафия
-Алло, майор. -Здравия желаю, товарищ...	алло майор здравие желать товарищ
-Что ты там творишь, майор? Почему у тебя невиновные люди под стражей	что творить майор почему невиновный человек стража
томятся? И почему когда тебе опытные товарищи делают замечания,	томиться и почему ты опытный товарищ делать замечание
ты начинаешь угрожать? Что молчишь? -Я согласен...	начинать угрожать что молчать я согласный
-Значит так, через 5 минут чтобы киргиз твой...	значит так 5 минута киргиз твой
-Шухнияр. -...Шухнияр твой на воле бегал.	шухнияр шухнияр твой воля бегать
А ты сам завтра с утра пораньше ко мне, будем разбираться с твоей	а завтра утро ранний к я быть разбираться твой
биографией. -Слушаюсь, товарищ генерал!	биография слушаться товарищ генерал
-Так вот. -Спасибо.	так вот спасибо
-Как у него фамилия? -Неберухин.	как фамилия неберухин
-Неберухин...	неберухин
Слышь, Володя, а может, по чайку? -Так мне же нельзя, товарищ генерал.	слышь володя мочь чайка так нельзя товарищ генерал
-А, я забыл.	а забыть
Давай, садись.	давать садиться
Я тут думал-думал и вот что придумал.	я думалдумать придумать
Хватит тебе сидеть на пенсии. -Так.	хватить ты сидеть пенсия так
-Пора передавать опыт молодым.	пора передавать опыт молодая
Понимаешь, у нас хотят организовать при Академии МВД группу курсантов,	понимать хотеть организовать академия мвд группа курсант
которые будут обучаться полевым методом, расследовать реальные дела.	который быть обучаться полевой метод расследовать реальный дело
И заниматься ими должен такой вот принципиальный человек, понимаешь,	и заниматься они должный принципиальный человек понимать
как ты, Володя.	ты володя
-Спасибо.	спасибо
Ну а что с делом Халида? -По делу этому следствие будет	ну дело халид по дело это следствие
возобновлено. Сегодня же с тобой свяжется новый руководитель	возобновить сегодня ты связаться новый руководитель
следственной группы подполковник Трофимов.	следственный группа подполковник трофим
-Вот за это спасибо, товарищ генерал.	вот это спасибо товарищ генерал
Слушай, я тут подумал, что нет нам смысла друг друга	слушай подумать мы смысл друг друг
из поля зрения терять.	поль зрение терять
Тебя когда нет рядом, со мной сразу какая-то ерунда приключается.	ты ряд я сразу какаять ерунда приключаться
Ну и как-то не по себе, когда тебя рядом нет.	ну както себя ряд нет
Может, это судьба, я не знаю.	мочь это судьба знать
Что-то типа того. -А не боишься, что жениться	чтоть тип тот а бояться жениться
придется? -Не, не боюсь.	прийтись не бояться
Вон, я торт уже купил.	вон торт купить
-Мне цветы? -Да.	я цвета да
-Спасибо. Красивые. -Ну так ты приходи сегодня вечером,	спасибо красивый ну приходить сегодня вечером
картошечки сварим, у меня селедка есть малосольная бочковая.	картошечка сварить селёдка малосольный бочковый
-Может, и приду.	мочь прийти
-Так мне картошку-то чистить, нет?	так картошкуть чистить нет
СТУК В ДВЕРЬ	стук в дверь
-Садись.	садиться
Я к тебе всегда хорошо относился. Я думал, ты умный женщина.	я ты относиться я думать умный женщина
Я думал, ты понимаешь, что надо поддерживать землячество.	я думать понимать поддерживать землячество
Мы здесь в чужой страна живем. Это таджики, узбеки - как одна семья.	мы чужой страна жить это таджик узбек один семья
Должны за друг друга держаться. Понимаешь?	должный друг друг держаться понимать
-Понимаю. -Понимаю... Понимаю...	понимать понимать понимать
Если понимаешь, а зачем же ты предала тогда свой земляк?	если понимать предать свой земляк
Так разве поступают? -Я никого не предавала.	так поступать я никто предавать
-Анвар мертвый.	анвар мёртвый
Я тебе вот с такой возраста знаю, родственники твои знаю.	я ты возраст знать родственник твой знать
Я голову себе откушу, если с тобой что-нибудь случится.	я голова откусить ты чтонибыть случиться
Так что вот, давай собирайся и уезжай домой.	так вот давать собираться уезжать домой
И в Россию больше не возвращайся.	и россия возвращаться
Ну у тебе же в Самарканде мама, дети.	ну ты самарканд мама ребёнок
А если с ними что-нибудь какой-нибудь мероприятие нехороший получится,	а они чтонибыть какойнибудь мероприятие нехороший получиться
что тогда? В общем, давай уезжай. Пускай у меня сердце на месте будет.	тогда в общий давать уезжать пускай сердце место быть
Поняла?	понять
ДЛИННЫЕ ГУДКИ	длинный гудок
-О! А ты что, прям сразу с вещами? О, я рад. Давай помогу.	о а что прям сразу вещь о рад давать помочь
-Не надо. -Подожди, ты куда собралась?	не надо подождать собраться
-Ты напридумывал себе... Так вот, у тебя своя судьба, у меня	ты напридумывать себя так вот свой судьба
своя. Моя судьба - это дети. -Ты чего боишься?	свой мой судьба это ребёнок ты бояться
-Ты должен здесь жить, я - в Самарканде.	ты должный жить самарканд
-Подожди, ты можешь объяснить? -Не трогай меня! Не люблю я тебя,	подождать мочь объяснить не трогать я не любить ты
понимаешь? Чужие мы.	понимать чужое мы
ЗВОНОК ТЕЛЕФОНА	звонок телефон
-Владимир Сергеевич? -Да.	владимир сергей да
-Добрый вечер! Это подполковник Трофимов, руководитель следственной	добрый вечер это подполковник трофим руководитель следственный
группы по делу Халида. Мы могли бы с вами встретиться?	группа дело халид мы мочь вы встретиться
-Да.	да
Добрый день! -Здравствуйте!	добрый день здравствовать
-Мне к подполковнику Трофимову.	я подполковник трофимов
-Прямо и налево. -Спасибо.	прямо налево спасибо
-Здравствуйте. Начальник следственной группы подполковник Трофимов.	здравствовать начальник следственный группа подполковник трофим
Теперь дело Халида буду вести я. Прошу.	теперь дело халид быть вести я просить
-Мы с вами где-то виделись.	мы вы гдеть видеться
-Владимир Сергеевич!	владимир сергей
-Ты что здесь делаешь?	ты делать
-Да вот, попросили велик починить.	да вот попросить велик починить
Ну, твои пацаны.	ну твой пацан
Вот на тебя смотрю.	вот смотреть
Ну ты чего?	ну что
Ну чего?	ну что
ПЛАЧЕТ Понаехал тут!	плакать понаехать тут
Самарканд не резиновый!	самарканд резиновый
