cleaned_text	lemm_text
Все закончилось. Все... Она поклялась. Все в порядке.	весь закончиться весь она поклясться весь порядок
Ну и напугали же вы меня! Что случилось?	ну напугать я что случиться
Не знаю.	не знать
Что-то не так?	чтоть так
У меня голова кружится.	у голова кружиться
Держитесь за меня.	держаться я
Садитесь. Да, сюда.	садиться да сюда
Вы знаете, это кошмар...	вы знаете это кошмар
Он хотел, чтобы мы жили вместе загородом.	он хотеть жить вместе загород
На, дорогой. Пей. Тебе станет лучше.	на дорогой пить ты стать хороший
Что вы с ним сделали, что он в таком состоянии?	что сделать такой состояние
-Не ваше дело. -Вы достаточно ему уже навредили.	не ваш дело вы достаточно навредить
Помолчи, Марильда.	помолчать марилёд
Нет. Я не буду молчать! Мне надоело скрываться!	нет я быть молчать я надоесть скрываться
И мне надоело тебя утешать, когда она тебе доставляет боль!	и надоесть утешать ты доставлять боль
Кажется, кошмар еще не закончился.	кажется кошмар закончиться
Что это значит? Ты мне можешь объяснить, Борис?	что это значит ты мочь объяснить борис
Когда ты уехала к матери... Это так...	когда уехать матерь это так
Ты меня оставила одного, что ты хочешь, чтоб я тебе сказал?	ты оставить один хотеть ты сказать
А еще, ты все время голая ходила за мной.	а ещё время голый ходить я
Я ходила голая перед тобой?	я ходить голый ты
Ты меня достал со своей ревностью!	ты достать свой ревность
Да, но ты женщина! Это разные вещи! Объясни ей!	да женщина это разный вещий объяснить она
Что?	что
Это со всеми мужчинами бывает. Это так, вещь проходящая.	это весь мужчина бывать это так вещь проходить
Это не мешает любить жену. Я прав?	это мешать любить жена я право
Да, конечно! Да.	да конечно да
Значит, я - вещь проходящая?	значит вещь проходить
Она его утешает, когда я ему делаю больно!	она утешать делать больно
Всегда так говорят женщинам. Они любят ухаживать.	всегда говорят женщина они любить ухаживать
Ты можешь идти плакаться в жилетку своей няньке.	ты мочь идти плакаться жилетка свой нянька
Между нами все кончено!	между мы конченый
Но я тебя люблю! Ты не должна ревновать.	но любить ты должный ревновать
Ревновать! Я не ревную к медсестре.	ревновать я ревновать медсестра
Медсестра?! За кого она себя принимает? Я - медсестра?!	медсестра за кто принимать я медсестра
Значит я - медсестра, да? Медсестра?!	значит медсестра да медсестра
Скажи, что ты устала от меня, что тебе надоело прозябать!	сказать устать я ты надоесть прозябать
-Будь искренна хоть раз в жизни! -Он меня с ума сведет, этот парень!	быть искренний жизнь он ум свести парень
-Как вам медсестра? -Что это?	как медсестра что это
Мой новый наряд для сцены. Я сама сделала.	мой новый наряд сцена я сам сделать
Ну, как вам медсестра?	ну медсестра
Но я тебя люблю, Ева! -Пойдем.	но любить ева пойти
Я люблю тебя, говорю же люблю, Ева!	я любить ты говорить любить ева
Это закончится убийством.	это закончиться убийство
Борис, убирайся, или я сделаю глупость!	борис убираться сделать глупость
-Думаешь, я испугался? -Борис!	думать испугаться борис
Они ненормальные!	они ненормальный
-Не двигайся! -Я не боюсь.	не двигаться я бояться
-Стреляй! -Заткнись, Борис.	стрелять заткнуться борис
-Умоляю! -Она выстрелит!	умолять она выстрелить
Давай, моя птичка, стреляй, чтоб я забрызгал этих идиотов!	давать птичка стрелять забрызгать этот идиот
Давай! Давай же, я прошу тебя, убей меня, если любишь!	давать давать же просить ты убить я любить
-Искра не погасла! -Вы знали, что это зажигалка...	искра погаснуть вы знать это зажигалка
Малышка моя, нежная моя... Все кончено! Кончено!	малышок мой нежный мой весь конченый конченый
Прости меня, Марильда.	простить я марилёд
-Не сердись. -Я на себя сержусь.	не сердиться я сердиться
Идите с ней. Думаю, ей сейчас нужен друг.	идти она думать нужный друг
Мне несложно.	я несложно
Мсье...	мсьё
Думаю, на этот раз вы меня не ждали.	думать ждать
Нет. А что?	нет а что
-Что ты здесь делаешь? -Я это взял по ошибке.	что делать я это взять ошибка
Ты идешь?	ты идти
Это Наташа! Конечно же! Как я глупа!	это наташа конечно же как глупый
Пошли!	послать
-Она тебе сказала, не так ли? -О чем ты?	она ты сказать ли о ты
-Она была единственной, кто знал. -Мы уходим!	она единственный знать мы уходить
-Они тебе все нужны! Даже она! -Хватит!	они ты нужный даже она хватить
Даже Наташа!	даже наташа
Сейчас не время и не место. Поговорим дома.	сейчас время место поговорить дом
-Нам нечего сказать друг другу! -Кроме имени адвоката!	мы нечего сказать друг друг кроме имя адвокат
Да! это лучше, чем я думала! Тебе надо было бы извиниться.	да это хороший думать ты извиниться
Насчет обеда в пятницу? Все еще в силе?	насчёт обед пятница весь сила
Откроешь?	открыть
-Она красива, да? -Что? Да...	она красивый да что да
-Прощай, друг! -Пока.	прощать друг пока
-5 минут нельзя спокойно пожить. -Она возвращается!	5 минута спокойно пожить она возвращаться
-А, искорка не погасла. -Возьми, на память.	а искорка погаснуть взять память
Дверь!	дверь
-Ты идешь, Борис? -Иду, иду...	ты идти борис идти идти
Русские субтитры на: http://subtitles.ee/	русский субтитр на httpsubtitlesee
