cleaned_text	lemm_text
-Уважаемый, может, вы еще немножко денег дадите? Я такое волнение	уважаемый мочь немножко деньга дать я такой волнение
переживал! -Слышь, ты что-то попутал, Джамшут.	переживать слышь чтоть попутать джамшут
Я знать не знаю, кто ты такой, и ни про какую сумку не слышал.	я знать знать такой какой сумка слышать
Еще раз позвонишь мне - найду и ноги вырву. Все понял?	ещё позвонить найти нога вырвать весь понять
-Понял. -Вот и молодец, чурка.	понять вот молодец чурка
-Это я виноват, я плохо сыграл. -Нет. Это мы с телефоном лоханулись.	это виноватый плохо сыграть нет это телефон лохануться
Ну все, спасибо. Иди домой.	ну весь спасибо идти домой
ПРОЩАЮТСЯ НА РОДНОМ ЯЗЫКЕ	прощаться на родной язык
-Ты тоже иди домой.	ты идти домой
ЗВОНИТ ТЕЛЕФОН	звонить телефон
Э! Это он!	э это он
-Только проще. Понял?	только простой понять
Давай.	давать
-Алло. -Слышь, как тебя там?	алло слышь там
Я, кажется, тебя вспомнил. Ты строитель, да?	я кажется вспомнить ты строитель да
-Да! Помните, я все умею, все. -И что, сильно деньги нужны?	да помнить уметь весь и что сильно деньга нужный
-Да, уважаемый, очень сильно деньги нужны! Мама болеет, срочно лекарства	да уважаемый очень сильно деньга нужный мама болеть срочно лекарство
надо пересылать! -В общем, у меня есть для тебя	пересылать в общий
работа. Приходи завтра вечером туда же. Помнишь место?	работа приходить завтра вечером туда же помнить место
-Уважаемый, я очень плохо знаю Москву.	уважаемый очень плохо знать москва
-Ну Суворовская площадь, в сквере на лавке. Завтра в 19:00 жду там.	ну суворовский площадь сквер лавка завтра 1900 ждать там
Все, давай. -Хорошо, понял. Спасибо! Спасибо!	весь давать хорошо понять спасибо спасибо
-Все, все. Хватит. -Уф! Получилось!	весь весь хватить уф получиться
-Да не, ну куда? -Почему нет-то?	да не куда почему нетто
-Федь, а ну-ка надень кепку.	федя нук надеть кепка
Да не, не похож. -Почему? Только вы их отличаете.	да не похожий почему только отличать
-Так, отставить! Давайте не будем втягивать в это дело штатское лицо.	так отставить давать быть втягивать это дело штатский лицо
-Так... товарищ майор, вы же сами дали разрешение на операцию.	так товарищ майор сам дать разрешение операция
-Дал. Абдурахманов, заходи!	дать абдурахман заходить
-Так... Федь, ну-ка дай ему кепку.	так федя нук дать кепка
О-о! А это туда!	оо а это туда
-Я ему свою спортивку не дам! -Федя! Что у нас там с регистрацией?	я спортивка дать федя что регистрация
-Все нормально.	весь нормальный
РАЦИЯ: Объект прибыл. Направляется к седьмому.	рация объект прибыть направляться семь
-Здравствуйте.	здравствовать
-Это ты, что ли? Как там тебя?.. -Джасур.	это ты ли как ты джасур
-Тот вроде другой был с виду. -Это ж я был.	тот вроде вид это быть
-Да?	да
Ну ладно, что. Поехали. -Куда?	ну ладный что поехать куда
-Тебе же работа нужна. Я на месте покажу. Поехали.	ты работа нужный я место показать поехать
РАЦИЯ: Объект и седьмой направляются к машине.	рация объект семь направляться машина
Внимание, ведем наблюдение за объектом.	внимание вести наблюдение объект
-Владимир Сергеевич, неужели нам по погоням бегать, м?	владимир сергей неужели мы погоня бегать метр
Есть там кому догонять. А мы с вами давайте	есть кома догонять а вы давать
радиопостановку послушаем.	радиопостановка послушать
РАЦИЯ: Пятый, ведем объект по Суворовской.	рация пять вести объект суворовский
Пятый, объект с седьмым прибыл на место.	пять объект семь прибыть место
-Ну вот, приехали.	ну вот приехать
Ну что, стройка там, внизу. Иди, сейчас с прорабом познакомлю.	ну что стройка там внизу идти прораб познакомить
-Леша, работаем.	лёша работать
РАЦИЯ: Понятно, пятый.	рация понятно пять
-Вон там, внизу. Видишь, да?	вон там внизу видеть да
РАЦИЯ: Трехсотый, пошли на встречу с объектом.	рация триста послать встреча объект
-Да, там, подальше еще.	да там далёкий ещё
-Пошли, пошли! -Стоять, руки в гору!	послать послать стоять рука гора
-Лег на землю! -Руки покажи!	лечь земля рука показать
-Сейчас одежду дам.	сейчас одежда дать
-Молодец, хорошо сыграл. -Спасибо.	молодец сыграть спасибо
-Ты где родился? -В Андижане. В Москве женился.	ты родиться в андижан в москва жениться
-А в милицию... то есть в полицию как попал?	а милиция полиция попасть
-Гражданство сменил.	гражданство сменить
-Лейтенант! Можно тебя на секунду? -Ну что еще?	лейтенант можно секунда ну ещё
Едгаров Самир Абдумаликович. 12.11.1978 года рождения.	едгар самир абдумалик 12111978 год рождение
Электродная, дом 6. Это Москва.	электродный дом 6 это москва
-Зашибись!	зашибиться
-Самир, ну ты где? Мы уже пришли. Давай.	самир где мы прислать давать
-Папочка здесь! Ай, мой маленький! -Что ты так долго?	папочка здесь ай маленький что долго
-Да пока лифт... спустился.	да пока лифт спуститься
-Вы заходите? -Нет.	вы заходить нет
-Спасибо.	спасибо
-Спасибо.	спасибо
УНЫЛО ИГРАЕТ ТВ	уныло играть тв
УВЕЛИЧИЛ ГРОМКОСТЬ	увеличить громкость
ЗВОНКИ В ДВЕРЬ	звонок в дверь
-Кто там к нам пришел, а?	кто мы прийти а
-Привет. -Привет.	привет привет
-Так, где у собаки место?	так собака место
Почему ты мне ничего не сказал про Антона? Почему я все узнаю	почему сказать антон почему узнавать
последней? Почему вы все, мужики, такие идиоты?	последний почему весь мужик такой идиот
-Нин, мне на какой вопрос отвечать? -На все.	нина вопрос отвечать на весь
-Можно потом? -Я с утра еду в СИЗО забирать Антона.	можно потом я утро еда сизый забирать антон
Он что, сирота? У меня что, личной жизни нет?	он что сирота у что личный жизнь нет
Вон Стеклова из арбитражного...	вон стеклов арбитражный
Представляешь, Володь, в 52 родила - и ничего.	представлять володя 52 родить ничто
-Нин, ты чего хочешь?	нина хотеть
-Посмотри на меня. -Ну?	посмотреть я ну
-Как думаешь, мне родить? Гена хочет ребенка.	как думать родить ген хотеть ребёнок
-Нин, в этом вопросе я вам не помощник.	нина вопрос помощник
-Не надо ревновать. Мне рожать? -Нин, ты врываешься ко мне с утра.	не ревновать я рожать нина врываться к утро
А вдруг я здесь не один? -В каком смысле?	а один в какой смысл
-В прямом смысле.	в прямой смысл
Давай гулять, Пиночет. -Значит, не рожать.	давать гулять пиночет значит рожать
-Пиночет! Пойдем, пойдем.	пиночет пойти пойти
Пап... Вот, Антон. -Владимир Сергеевич...	папа вот антон владимир сергей
-Антон!	антон
-Спасибо вам. Если бы не вы... -Да ладно. Учись хорошо.	спасибо вы если вы да ладный учиться хорошо
-Спасибо. -Давай.	спасибо давать
-Созвонимся, малыш.	созвониться малыш
Привет.	привет
-Ну ты как? -Пап!	ну как папа
-Знаешь, время лечит. -Пап, это сложно.	знаешь время лечить папа это сложно
-Понимаю.	понимать
Ну, главное, на свободе, здоров. -Спасибо, пап.	ну главный свобода здоровый спасибо папа
-Полин!	полина
Пиночет! Давай гуляй!	пиночет давать гулять
-Вы кто? Чего вам здесь надо? Уйдите!	вы кто что надо уйти
-А где Мавлюда? -А-а! Мавлюда! Уехала. Совсем.	а мавлюда аа мавлюда уехать совсем
Уйдите. -Как - уехала?	уйти как уехать
-Не знаю. Уехала она совсем.	не знать уехать совсем
Уйдите.	уйти
Уйдите. Вы кто?	уйти вы кто
