cleaned_text	lemm_text
Она не обязана выбирать.	она обязать выбирать
Почему нет?	почему нет
Ты где?	ты где
- Прямо здесь. - Она со мной.	прямо здесь она я
Когда она навещает меня - я её ни о чём не спрашиваю.	когда навещать её что спрашивать
И с кем же она?	и кто она
Ты никогда не говорила, что навещаешь его.	ты говорить навещать он
Однажды ты...	однажды ты
Я ни с кем. Думаю - я сама по себе.	я кто думать сам себя
Сюзана действительно любит Вас.	сюзана действительно любить вы
- Сюзанна любит всех. - Я не согласен.	сюзанна любить весь я согласный
Ещё больше она меня будет любить, когда я умру.	ещё любить умереть
Всегда желаешь смерти своим любимым.	всегда желать смерть свой любимый
Девочка так не думает об отце.	девочка думать отец
Ну.	ну
Они все хотят, чтобы я умер - тогда я стану живым Богом.	они хотеть умереть стать живой бог
Я, мертвый...	я мёртвый
Прекрати это, чёрт!	прекратить это чёрт
Пойдём на кухню.	пойти кухня
Нам было хорошо, пока ты не ввалился.	мы хорошо пока ввалиться
Престань!	престать
Убирайся!	убираться
Я знаю тебя, но не надо так со мной.	я знать ты я
Я насмотрелась на тебя. Убирайся со своим договором аренды!	я насмотреться ты убираться свой договор аренда
Давай. Защищай свою мать - которая целится в меня.	давать защищать мать который целиться я
Я слышал - ты практиковался на сестре.	я слышать практиковаться сестра
Присматривал бы сам за ней. У тебя это хорошо получалось.	присматривать она у это получаться
Как ты это делал: с ежедневным битьём.	как это делать ежедневный битьё
Ты даже не звонил узнать, как мы живём.	ты звонить узнать жить
Ты, свинья, убирайся отсюда!	ты свинья убираться отсюда
Как я терпел твою вульгарность 20 лет?	как терпеть твой вульгарность 20 год
Правильно - 20 лет. Убирайся к чёрту!	правильно 20 год убираться чёрт
Ты хочешь посмотреть, как я озверею?	ты хотеть посмотреть озвереть
Убирайся!	убираться
- Прекрати вопить. - Я только сказала - убирайся!	прекратить вопить я сказать убираться
Сядь, и я уйду.	сесть уйти
Сейчас, милый. Выметайся!	сейчас милый выметаться
Я сказал - сядь.	я сказать сесть
Мы не можем так вечно продолжать.	мы мочь вечно продолжать
- Ты - сядешь. - А ты - уберёшься.	ты сесть а убраться
Мама показала себя!	мама показать себя
Было круто.	быть круто
Фантастическая жизнь, да?	фантастический жизнь да
Вот так - уважаешь своего отца.	вот уважать свой отец
А он уходит и возвращается другим человеком.	а уходить возвращаться другой человек
Может быть, его расстроило, что мы все здесь собрались.	мочь быть расстроить собраться
Может быть, нам не стоило так.	мочь быть мы стоить так
Я думаю, что он сошёл с ума.	я думать сойти ум
Ты не часто навещаешь меня.	ты часто навещать я
- Всё нормально? - Да.	весь нормальный да
Куда ты собралась с этим чемоданом?	куда собраться это чемодан
- Уезжаю. - Он всегда плохо закрывался.	уезжать он плохо закрываться
Надеюсь, не далеко.	надеяться далеко
Жарко сегодня.	жарко сегодня
Как дела? Вы съезжаете?	как дело вы съезжать
- Едешь на выходные? - Нет, я еду в Сан Диего.	ехать выходной нет еда сан диего
Сан Диего? Правда? Надолго?	сан диего правда надолго
Три месяца, шесть месяцев - пока не знаю.	три месяц шесть месяц пока знать
Ты не могла меня раньше предупредить?	ты мочь ранний предупредить
Да, но я не видела тебя.	да видеть ты
Когда я был ребёнком - поездка в Трувиль была событием.	когда ребёнок поездка трувиль событие
Море мы видели только раз в году.	мор видеть год
А ты едешь к Тихому океану.	а ехать тихий океан
Адриен рассказывал - зимой...	адриен рассказывать зимой
Можно увидеть китов прямо на побережье.	можно увидеть кит прямо побережье
Должно быть, грандиозно.	должный быть грандиозно
Говорят, Сан Диего - тоже грандиозно.	говорят сан диего грандиозно
Самая большая американская морская база.	самый большой американский морской база
Много матросов - а ты любишь форму.	много матросов любить форма
- С кем ты едешь? - С Мишелем.	с кто ехать с мишель
Это парень с большим носом?	это парень больший нос
А зачем ты вышла замуж?	а выйти замуж
А где Жан-Пьер?	а жанпьер
Ты никогда никого не полюбишь.	ты никто полюбить
Ты была такой красивой малышкой... Я боялся, что тебя украдут.	ты красивый малышка я бояться украсть
Глупо было так бояться.	глупо бояться
Ты думаешь, что любишь, но тебе просто хочется, чтобы любили тебя.	ты думать любить ты просто хотеться любить ты
- Все этого хотят. - Не все.	весь хотеть не весь
- Некоторые способны сами любить. - Не многие.	некоторый способный сам любить не многие
Ты не из этого меньшинства.	ты меньшинство
Ну, да...	ну да
Тебе нужно пожить там. Это пойдёт тебе на пользу.	ты нужно пожить там это пойти ты польза
Как-нибудь я навещу тебя. Я ещё не умываю руки.	какнибыть навестить ты я ещё умывать рука
Ты хочешь забыть нас, мисс Сюзанна?	ты хотеть забыть мы мисс сюзанна
Нет, я не забуду тебя.	нет забыть ты
- Снова медовый месяц... - И ты мог бы так.	снова медовый месяц и мочь так
Да? Поцелуй меня.	да поцелуй я
Впервые ты не отталкиваешь меня.	впервые отталкивать я
Нет, это - второй раз.	нет это два раз
Помнишь? Поживи там.	помнить пожить там
Когда-то мы с вашей мамой хотели поехать в Канаду...	когдато ваш мама хотеть поехать канада
Но так и не поехали...	но поехать
-Тогда не было бы меня. - Может быть.	тогда я мочь быть
Посмотри на этот чемодан. Ты хочешь его взять?	посмотреть чемодан ты хотеть взять
Если будешь сдавать в багаж - его нужно перевязать.	если быть сдавать багаж нужно перевязать
Я возьму его с собой.	я взять себя
Ну, до свидания. Дальше я не пойду.	ну свидание далёкий пойти
Беги.	бежать
www.fenixclub.com Downloaded from valenssia	wwwfenixclubcom downloaded from valenssia
