cleaned_text	lemm_text
Ты прекрасно лгала и	ты прекрасно лгать
играла.	играть
Скрывал я.	скрывать я
Ради тебя.	ради ты
- Ради меня?	ради я
Ради меня?	ради я
Нет, он скрывал	нет скрывать
ради меня.	ради я
Ты что думал?	ты думать
Что я умру?	что умереть
Если узнаю, да?	если узнавать да
- Ты так мечтала об этой даче.	ты мечтать дача
- Кто? Я?	кто я
Я мечтала об этой даче?	я мечтать дача
Да если ты хочешь знать,	да хотеть знать
я всё это затеяла	весь это затеять
для тебя.	ты
Чтоб ты мог работать,	чтоб мочь работать
думать,	думать
да чтоб никто не мешал.	никто мешать
Пока тебе дадут лабораторию.	пока ты дать лаборатория
Вот.	вот
Вот твоя лаборатория.	вот твой лаборатория
- А тебе было тяжело?	а ты тяжело
- Когда мне было тяжело?	когда тяжело
Когда печатала твои технические каракули, в которых вы сами не разбираетесь?	когда печатать твой технический каракуль который сам разбираться
Или когда я	или
сидела	сидеть
возле чертежей	возле чертёж
твоего директора.	твой директор
И что?	и что
Ты решил, что дача для меня как тот свет в окне?	ты решить дача свет окно
Да гори эта дача медным огнем!	да гореть этот дача медный огонь
Ты не любишь меня.	ты любить я
- Люблю.	любить
- Как можно меня любить,	как любить
возможно ли любить,	возможно любить
ведь я хороша только в праздники.	хороший праздник
Пришла беда -	пришлый беда
со мной даже нельзя поделиться.	я поделиться
От меня даже не взять что ли	от взять
помощи?	помощь
- А я любил тебя.	а любить ты
- Когда человек	когда человек
любит,	любить
он прежде всего	прежде
идет к тому, кого любит.	идти тот кто любить
Это в радости можно бегать	это радость бегать
по друзьям и знакомым.	друг знакомый
А в горе,	а горе
а в горе...	горе
Подогрей себе воды.	подогреть вода
- Здравствуйте.	здравствовать
- Здравствуйте. - Вы что дачу перестраиваете?	здравствовать вы дача перестраивать
Советую с балконом.	советовать балкон
У меня есть очень хорошие мастера.	у очень хороший мастер
- Спасибо, у нас свои	спасибо свой
мастера.	мастер
- Нюхай.	нюхать
- Я нюхаю. - Да, нет, не нюхаешь!	я нюхать да нет нюхать
Нюхай!	нюхать
Просто поразительно, честное слово.	просто поразительно честной слово
Во всем один, и здесь один.	в весь один один
- Лена.	лена
Лена! Леночка!	лена леночка
Лена!	лена
Леночка!	леночка
Лена!	лена
- Пойди сюда.	пойти сюда
Ты посмотри	ты посмотреть
какие у них счастливые глаза.	какой счастливый глаз
Я должен писать эти	я должный писать
счастливые глаза.	счастливый глаз
Сейчас я сбегаю за холстом.	сейчас сбегать холст
- Да, подожди ты, потом. - Когда потом?	да подождать ты потом когда потом
Потом у нее не будет таких счастливых глаз.	потом такой счастливый глаз
Потом.	потом
Деньги дай.	деньга дать
- Что с тобой?	что ты
Вспомнил.	вспомнить
Я звонил по телефону,	я звонить телефон
искал карандаш.	искать карандаш
Выбрал деньги и положил их	выбрать деньга положить
на холодильник.	холодильник
- Доча!	дотать
