cleaned_text	lemm_text
-Не понравилось? -Нет.	не понравиться нет
-Мавлюда, что ты здесь как сирота? Пошли к нам.	мавлюда сирота послать мы
-Воздух у вас хороший. И мало ли, может, у вас разговоры серьезные.	воздух хороший и мало ли мочь разговор серьёзный
-Да, у нас такая проблема. А что у тебя с Гошей-то?	да такой проблема а гошейтый
-Да ничего, просто помогла ему с лагманом.	да ничто просто помочь лагманом
-Да ты молодец, я на твоей стороне, полностью тебя поддерживаю.	да молодец твой сторона полностью поддерживать
Гоша - парень надежный. Трехкомнатная квартира. И разведен.	гоша парень надёжный трехкомнатный квартира и развести
Кстати, любит все необычное.	кстати любить необычный
Ну ладно, я пошла.	ну ладный пошлый
-А ты что, со мной не разговариваешь? -С чего ты взяла?	а что я разговаривать с взять
-Не знаю, не здороваешься. -Здравствуй.	не знать здороваться здравствовать
-Здравствуй.	здравствовать
"-Неделю этого павлина знаешь, а уже с ним на ""ты"". С тобой не вяжется."	неделя павлин знаешь ты с ты вязаться
-Ревнуешь?	ревновать
-Нет, просто он мне не нравится.	нет просто нравиться
-А он не тебе, он мне должен нравиться.	а ты должный нравиться
-А, ну да, точно.	а да точно
-Друзья, подписываем постановление собрания партнеров, то есть нас,	друг подписывать постановление собрание партнёр мы
о передаче управления и передаем управление в другую компанию.	передача управление передавать управление другой компания
И все, друзья, с нас взятки гладки! -Ты гений.	и весь друг взятка гладкий ты гений
-Не Карась, а Егор. -Карась, тебя повысили.	не карась егор карась повысить
-Да. Но нам нужна фирма. -Фирма нужна...	да но мы нужный фирма фирма нужный
-Да, правильно. -Сотников...	да правильно сотник
-Что? -Ты же мне	что ты
рассказывал про компанию... -Про какую?	рассказывать компания про какой
"-Стоп. ""Ребилдинг-Би""! -Да! Да, это хорошая компания."	стоп ребилдингби да да это хороший компания
Но я не знаю... Ты как считаешь? -О чем разговор, мужики? У нас выбор,	но знать ты считать о разговор мужик у выбор
что ли, есть? Как же я вас люблю! Подпишем - и все будет хорошо.	ли есть как любить подписать хорошо
-Ну хорошо. -Карась, как я тебя люблю!	ну хорошо карась любить
Гоша! Давайте споем? -Давайте...	гоша давать спой давать
-Мы, юристы, народ закаленный... -Не надо петь.	мы юрист народ закалить не петь
ВМЕСТЕ: Друг за друга стоим мы горой.	вместе друг друг стоять гора
Не погаснет наш ум воспаленный... -Здесь электрички ходят?	не погаснуть наш ум воспалить здесь электричка ходить
-Владимир, я не спросил, вас куда потом везти?	владимир спросить везти
-Вы обо мне не беспокойтесь. Вы Мавлюду сначала отвезите,	вы о беспокоиться вы мавлюда сначала отвезти
а потом я сам доберусь. -Мы в одном доме живем.	добраться мы один дом жить
-Круто. Очень. -В смысле я в подвале живу.	круто очень в смысл подвал жить
Я дворник. Подъезды драю, снег убираю, реагенты сыплю, заборы крашу.	я дворник подъезд драить снег убирать реагент сыпать забор краш
Иногда хожу по домам - готовлю, убираюсь. Могу даже ремонт сделать,	иногда ходить дом готовить убираться мочь ремонт сделать
если хорошо заплатят.	заплатить
-Ребята, что происходит?	ребята происходить
Я не понимаю, это что, серьезно, что ли?	я понимать это что серьёзно ли
-Да.	да
-А я с женой развелся.	а жена развестись
Квартиру ей оставил, а себе купил треху в центре. В кредит.	квартира оставить купить треха центр в кредит
А чем платить - не знаю. И машина тоже в кредит.	а платить знать и машина кредит
И тоже чем платить - не знаю.	и платить знать
И все в кредит.	и кредит
Вот так.	вот так
Да, что еще? А еще я не с красным дипломом окончил, как всем заливаю.	да ещё а красный диплом окончить весь заливать
КЛАКСОН	клаксон
ПЕЧАЛЬНАЯ МУЗЫКА	печальный музыка
Вот. Ну, вот так. Но потом будет по-другому, будет симпатично.	вот ну так но подругий симпатично
Так... Хочешь вина?	так хотеть вино
Или чаю? Кофе? Это на кухне... А, садись. Вот стул - садись.	или чай кофе это кухня а садиться вот стул садиться
Это здесь.	это здесь
Красное какое-то, по-моему.	красный какоеть помоему
Держи.	держать
Кружки, представляешь, в офисе украл.	кружка представлять офис украсть
Не хочешь? А я выпью немножко, я сегодня еще ничего не пил.	не хотеть а выпить немножко сегодня пить
Господи, какая же ты красивая!	господь красивый
Что? Вот... палас. А, пылесос! Пойдем, это здесь.	что вот палас а пылесос пойти это здесь
В этой комнате.	в комната
У меня же есть... такой пылесос, он... Он как-то... Сейчас...	у есть пылесос он он както сейчас
ВКЛЮЧИЛ ПЫЛЕСОС Как-то так.	включить пылесос както так
ВЫКЛЮЧИЛА ПЫЛЕСОС	выключить пылесос
-Что это такое? Почему это здесь? Ничего не понимаю.	что это такой почему это здесь ничто понимать
Гена, что происходит? Нам что, дверь поменяли?	ген происходить мы что дверь поменять
-Ниночка, нам не дверь поменяли, нам замок кодовый поставили.	ниночка мы дверь поменять мы замок кодовый поставить
Тихо, не надо. -Почему?	тихо надо почему
-Подожди. -Почему меня никто не предупредил?!	подождать почему никто предупредить
-Потому что не мы, а нам поставили. -Думаешь?	потому мы мы поставить думать
-Да, я уверен. -Так мы же все уладили!	да уверенный так уладить
-Пойдем. -Подожди, я выясню.	пойти подождать выяснить
Откройте дверь! -Успокойся.	открыть дверь успокоиться
-Откройте дверь! Я полицию вызову! Полиция!	открыть дверь я полиция вызов полиция
-Подожди... -Звони, набирай!	подождать звонить набирать
-Подожди... -Скорей, в полицию!	подождать скорый полиция
Полиция! -Подожди!	полиция подождать
Господи ты боже мой! Что ты как ненормальная?	господь бог мой что ненормальный
Что ты устраиваешь? -Полиция!	что устраивать полиция
-Заткнись, я сказал!	заткнуться сказать
-Привет. -Привет.	привет привет
-Я думаю, надо вам готовиться к рейдерскому захвату.	я думать готовиться рейдерский захват
"-Все уже произошло. Поздно. Мы передали управление ""Ребилдинг-Би"","	весь произойти поздно мы передать управление ребилдингби
и они продались банку. О как! И все разбежались.	продаться банка о как и разбежаться
А мне плохо. Давай выпьем? -Мне нельзя.	а плохо давать выпить я нельзя
-Тебе нельзя. -Садись.	ты нельзя садиться
-Мне так плохо. Как мне плохо!	я плохо как плохо
-Нина, я так думаю, здесь без крота не обошлось.	нина думать крот обойтись
-В каком смысле? -И он входит в самый близкий круг.	в какой смысл и входить самый близкий круг
Он должен был знать, во сколько ты поедешь на вечеринку, должен был	он должный знать сколько поехать вечеринка должный
знать про камеру. Ну и предполагать твою реакцию на то, что произошло.	знать камера ну предполагать твой реакция то произойти
И он в доле. -И кто это?	и доле и это
-Я пообщался с врачом, который снимал побои с этой загадочной девицы -	я пообщаться врач который снимать побои загадочный девица
Риты Татищевой из красного БМВ. Он мне ничего не сказал, а его медсестра	рита татищева красный бмв он сказать медсестра
мне поведала, что справку о побоях оплатил солидный мужчина еще до того,	поведать справка побои оплатить солидный мужчина тот
как все произошло. Понимаешь?	произойти понимать
-Кто это? -Солидный мужчина.	кто это солидный мужчина
-Давай-давай, свипуй! Давай-давай! Молодцы!	давайдавать свиповать давайдавать молодец
-Маша! -Да?	маша да
-Я смотрю, с вами плохо свиповать невозможно.	я смотреть вы плохо свиповать невозможно
А Геннадий Викторович хорошо свипует? -Его команду Рита натаскивала.	а геннадий виктор свиповать он команда рита натаскивать
Но я считаю, он много суетится. -Я тоже так считаю. А кто такая Рита?	но считать суетиться я считать а такой рита
-Тренер. Татищева.	тренер татищево
-То-то я смотрю, он мне ее столько нахваливал.	тоть смотреть столько нахваливать
-Ну еще бы он ее не нахваливал! Я свечку не держала, но из клуба	ну нахваливать я свечка держать клуб
они выезжали вместе. И вообще, я против того, чтобы заводить связи	выезжать вместе и вообще против тот заводить связь
с клиентами, тем более с женатыми. Вы видели его жену?	клиент женатый вы видеть жена
-Да, было дело.	да дело
А где сейчас эта Рита Татищева? -Ее уволили. Сотников жалобу	а этот рита татищево она уволить сотник жалоба
накатал - и все.	накатать весь
-Давно вы этот дом снимаете? -Лет семь, наверное.	давно дом снимать год семь наверное
-Красивый очень. -Ну да. Я бы такой один	красивый очень ну да я
не потянул, это вскладчину.	потянуть это вскладчина
-Можешь меня довезти? -Не-а.	мочь довезти неа
-Не, мне правда надо ехать. -Нет.	не правда ехать нет
Там другой человек за тебя работает. Вот такой мужик. Ренат.	там человек работать вот мужик ренат
Будет работать сколько надо. -Это не очень правильно.	быть работать сколько надо это очень правильно
-Что? -Что другой за меня работает.	что что работать
-Почему не хочешь по специальности устроиться? Ты же врач.	почему хотеть специальность устроиться ты врач
-Хочу, просто... не так это легко. ЗВОНИТ ТЕЛЕФОН	хотеть просто это легко звонить телефон
-Например? -Нужно быть гражданкой России.	например нужно гражданка россия
-Только и всего? Да, Нин.	только всего да нина
Ты не вовремя, поэтому давай быстрее.	ты вовремя поэтому давать быстрый
Сейчас все сюда приедут. Да совещание просто будет...	сейчас сюда приехать да совещание просто быть
Мавлюда...	мавлюда
А что ты делаешь? -Вещи собираю.	а делать вещий собирать
-А зачем?	а зачем
-Не знаю, не думала об этом.	не знать думать это
-Я хочу, чтобы ты осталась.	я хотеть остаться
Нина, откуда мы могли знать, что это БМВ Риты? Сама подумай.	нина откуда мочь знать это бмв рита сам подумать
-То есть ваш общий тренер ездит в красном БМВ, и вы об этом	то ваш общий тренер ездить красный бмв
все дружно забыли? Гена, а как такое возможно?	дружно забыть ген такой возможно
-Нина, я не понимаю твою логику. Это что, по-твоему,	нина понимать твой логика это что потвоему
я должен был сопоставить ее красный БМВ и ее же преступные	должный сопоставить красный бмв преступный
намерения? -Гена!	намерение ген
-Безусловно! Если твоему тренеру 27 лет и она блондинка в леопардовой	безусловно если твой тренер 27 год блондинка леопардовый
шубе, ездит в красном БМВ, то у нее самые преступные намерения! Зуб даю!	шуба ездить красный бмв самый преступный намерение зуб давать
-А-а, все, вот, моряк проснулся. -Ты мне пасть не затыкай!	аа весь вот моряк проснуться ты пасть затыкать
Только последний лох мог свою телку в красный БМВ посадить!	только последний лох мочь телок красный бмв посадить
Никакого вкуса ни в бабах, ни в машинах!	никакой вкус бабах машина
-Неконструктивный разговор. Кто предложил эту контору?	неконструктивный разговор кто предложить контора
"Как она называется? -""Ребилдинг-Би""."	как называться ребилдингби
-Ну, Карась, ты и предложил. -Егор?	ну карась предложить егор
-Ну и что? -Ничего.	ну что ничто
А то, что на тебя банк не наезжал, кажется.	а то банк наезжать кажется
-Ну и что? -Ничего.	ну что ничто
-Гена, а на тебя банк тоже не наезжал!	ген банк наезжать
-Ниночка, на меня наехали. -Да? Каким же образом?	ниночка наехать да какой образ
-Через тебя, через семью. Нашли мое самое больное и самое слабое место...	через ты семь найти мой самый больной самый слабый место
-Пальцем-то не тычь! -Я не тычу!	пальцемтый тыкать я тыкать
-Хорош, хватит. Им только этого и надо, чтобы мы все начали	хороший хватить имя надо начать
друг друга жрать. -Я поддерживаю.	друг друг жрать я поддерживать
"-Давайте подавать в суд на этот... -""Ребилдинг-Би""."	давать подавать суд этот ребилдингби
ЗВОНИТ ТЕЛЕФОН -Алло?	звонить телефон алло
-Ребята, вы что? -Да?	ребята что да
-Вы не юристы, что ли? -Да, могу.	вы юрист ли да мочь
-Через суд мы ничего не вернем. -Абсолютно.	через суд вернуть абсолютно
-Мы юристы, все понимаем. Но у тебя есть конструктивные предложения?	мы юрист понимать но конструктивный предложение
-Я через час буду. Ребята, мне из налоговой звонят, я погнал.	я час быть ребята налоговый звонить погнать
-Стоп! Куда погнал? -Мы решать что-то должны.	стоп куда погнать мы решать чтоть должный
-Должны коллегиальное решение... -Что от меня хотите? Вы учредители,	должный коллегиальный решение что хотеть вы учредитель
вы и решайте. Все, пока. -Можно вопрос?	решать весь пока можно вопрос
Ну ладно, извините.	ну ладный извинить
Интересно, а в пятницу налоговая до скольких?	интересно пятница налоговый сколько
-Это сейчас при чем?	это чем
-Я тебя бросил здесь одну.	я бросить один
-Мы должны принять решение.	мы должный принять решение
-Они сейчас все свалят в Москву, никто не будет тебе мешать.	они свалить москва никто ты мешать
Мне тоже надо уехать ненадолго. Я очень быстро вернусь.	я уехать ненадолго я очень быстро вернуться
Дождись меня, хорошо?	дождаться я хорошо
Где моя куртка?	где куртка
-Внизу. -А, точно.	внизу а точно
Так...	так
-Ну, мне пора.	ну пора
-А ты куда? -К маме.	а куда к мама
-Я очень быстро.	я очень быстро
-Вова... -Гена...	вова ген
А ты мне ничего про Риту не хочешь рассказать?	а рита хотеть рассказать
-Чего? -Ну, какие у тебя	что ну какой
отношения с Ритой Татищевой?	отношение рита татищева
-Это мое личное дело. -Уже нет.	это мой личный дело уже нет
-Что ты сказал?	что сказать
-Я сказал, что ты нашел молодую, Нинку бросаешь, вступаешь с банком	я сказать найти молодая нинка бросать вступать банк
в преступный сговор. Ну, живешь в свое удовольствие. В общем, такая	преступный сговор ну жить свой удовольствие в общий такой
немудреная крысячья схема. -Ошибаешься, Вова.	немудрёный крысячий схема ошибаться вова
-Ну ладно. Пойдем Нинке скажем? -Я... Я тебя убью сейчас.	ну ладный пойти нинка скажем я я убить сейчас
-Гена... -Не надо никому	ген не никто
ничего говорить. Потому что иначе меня Нинка точно убьет.	говорить потому иначе нинка точно убить
Я с этой Ритой Татищевой даже ни разу не спал. Я хотел, но она...	я рита татищева раз спасть я хотеть она
Ну, в общем, не срослось у нас ничего.	ну общий срастись ничто
-Ты крот? -Я с ней два раза	ты крот я раз
в ресторан сходил - все, больше... Что ты сказал?!	ресторан сходить весь большой что сказать
-Я говорю: ты крот?	я говорить крот
-Я, Вова, дерьмо и подлец! ШЕПОТОМ: Но я не предатель.	я вова дерьмо подлец шёпотом но предатель
-Тихо.	тихо
Понятно. А ты у этой Риты дома был? Адрес ее знаешь?	понятно а рита дом быть адрес знаешь
-Нет. Она мне даже ее до дома по-человечески проводить не дала.	нет она дом почеловечески проводить дать
Она Карасю нравилась. ЗВОНИТ ТЕЛЕФОН	она карась нравиться звонить телефон
А если это Карась? Это он типа к маме поехал...	а это карась это тип мама поехать
-Да, Леха. Здорово, старлей.	да лёха здорово старлей
Так...	так
Точно? Красный БМВ? А на кого машина зарегистрирована?	точно красный бмв а кто машина зарегистрировать
Спасибо, старлей.	спасибо старлей
Молодец Рукавицын, растет.	молодец рукавицын расти
По регистратору штрафов пробил. Пять нарушений в одном месте.	по регистратор штраф пробить пять нарушение один место
Гена, а что твоя Рита правила не соблюдает?	ген твой рита правило соблюдать
-Что ты орешь?!	что орать
Что ты орешь? Нина...	что орать нина
-Что ты меня о нем спрашиваешь? Это не твое дело! Это моя жизнь!	что немой спрашивать это твой дело это жизнь
-Спрашиваю, потому что твой хахаль - главный подозреваемый.	спрашивать твой хахаль главный подозревать
-Володя, не сходи с ума. Я с Ниной поговорила, главный подозреваемый -	володя сходить ум я нина поговорить главный подозревать
это Карасев, твой однокурсник. На него все указывает.	это карасев твой однокурсник на указывать
-Ты Нину больше слушай. Это Сотников.	ты нина слушай это сотник
-У тебя нет доказательств на Гошу.	у доказательство гоша
-Нет, говоришь? -Не-а.	нет говорить неа
-Ну хорошо. Собирайся, поехали.	ну хорошо собираться поехать
-Это ее тачка. -Подожди, что узнала-то.	это тачка подождать узналато
Она живет на пятом этаже, квартиру ей какой-то мужик снимает.	она жить пять этаж квартира какойтый мужик снимать
Неделю назад затопила соседей. Мужик этот приехал, истерил, ругался.	неделя назад затопить сосед мужик приехать истерил ругаться
Это не Гоша. Можешь проверить. Квартира номер 12.	это гоша мочь проверить квартира номер 12
-Мне не она нужна, а он.	я нужный он
-Ты что, псих? -Иди в машину.	ты что псих идти машина
-Володя... -Иди, кому говорю!	володя идти кома говорить
-Как мне все это не нравится! Это же подсудное дело.	как это нравиться это подсудный дело
-Помолчи, а!	помолчать а
Припарковалась. Звезда.	припарковаться звезда
Чисто сработано.	чисто сработать
-Господи боже мой!.. Что я здесь делаю? Зачем я здесь, Нина?	господь бог мой что делать зачем здесь нина
СИГНАЛИЗАЦИЯ -Будем считать, что это	сигнализация быть считать это
философский вопрос.	философский вопрос
-Ну, что? Сматываемся?	ну что сматываться
-Ждем.	ждать
-Мама дорогая!	мама дорогой
-Угу.	угу
-А зачем ему все это нужно? У него же все было.	а это нужно у быть
-Не знаю. Может, считал, что вы его недооцениваете.	не знать мочь считать недооценивать
-Я тебе говорил, где ставить машину? Ты видишь, что здесь подъезд,	я ты говорить ставить машина ты видеть подъезд
что выходят люди?! Хорошо, тебя не взорвали. Отойди.	выходить человек хорошо взорвать отойти
-Ну зая!.. -Не называй меня так!	ну зая не называть так
-Почему не называть? -Не трогай меня!	почему называть не трогать я
Где ключи от машины? Открывай. КЛАКСОН	где ключ машина открывать клаксон
Сейчас, секундочку.	сейчас секундочка
Ну что, где я лоханулся-то?	ну что лоханулсять
-Гена, окно закрой - дует.	ген окно закрыть дуть
-Мавлюда... -Отвали от нее!	мавлюда отвалить нея
Гена, поехали.	ген поехать
Э, здорово! Девушка с тачкой!	э здорово девушка тачка
Ты меня что, избегаешь, что ли? -Здорово. С чего ты взял?	ты что избегать ли здорово с взять
-Не здороваешься. -Здорово.	не здороваться здорово
-Да брось ты суету эту. На.	да бросить суета этот на
Держи-держи. Там со скидкой продавали. Думаю, что они...	держидержать там скидка продавать думать они
