cleaned_text	lemm_text
Что-нибудь закажете?	чтонибыть заказать
-Давно девушка сидит? -Как открылись.	давно девушка сидеть как открыться
-Здрасте, девушка. Будете что-нибудь заказывать?	здравствовать девушка быть чтонибыть заказывать
Покиньте, пожалуйста, заведение.	покинуть пожалуйста заведение
-Нет ничего. -А ты говорила - легко,	нет ничто а говорить легко
интернет - бог. -Информации мало. Хотя бывают чудеса.	интернет бог информация мало хотя бывать чудо
Я про девочку из Англии только имя знала и что она из Северного	я девочка англия имя знать северный
Йоркшира. Нашла же. -Чудеса, говоришь?	йоркшир найти же чудо говорить
"А ну-ка, набери ""Аят"" - это ее псевдоним."	а нук набрать аят это псевдоним
-Вот. Смотри, она?	вот смотреть она
-Подожди.	подождать
-Похожа. -Угу... Да?	похожий угу да
-Да.	да
-Молодец, пробилась. -Куда?	молодец пробиться куда
-Ну, в шоу-бизнес. -Пап, это сайт знакомств.	ну шоубизнес папа это сайт знакомство
Она тут себе мужа ищет или любовника богатого.	она муж искать любовник богатый
-Да? -Конечно!	да конечно
-А телефон есть? -Нет, папа. Она должна сама	а телефон есть нет папа она должный сам
выбрать себе жениха. А для этого нужно хотя бы зарегистрироваться,	выбрать жених а нужно хотя зарегистрироваться
анкетку заполнить, фотографию отправить.	анкетка заполнить фотография отправить
-Понятно. -А давай мы тебя зарегистрируем?	понятно а давать зарегистрировать
-Чего? -А что? Тебе же нужен телефон.	что а что ты нужный телефон
Ну-ка, смотри на меня. Дай я тебя сфоткаю.	нук смотреть я дать сфоткай
-Подожди, побриться надо. -Не надо, и так сойдет.	подождать побриться надо не надо сойти
Доверься мне. Просто улыбайся.	довериться я просто улыбаться
Ой нет, лучше не улыбайся. Просто сделай мужественное лицо.	ой нет улыбаться просто сделать мужественный лицо
-Полина... -Так...	полина так
Всё. Анкету я заполню сама. -А что ты там напишешь?	весь анкета заполнить сам а написать
-Напишу что надо. Все, иди лучше, не мешай мне.	написать надо весь идти хороший мешать я
-Вот сейчас ты как мама выступила. -Всё, уходи. Я так напишу,	вот мама выступить весь уходить я написать
что она тебе сама позвонит.	ты сам позвонить
-В этом магазине вообще апартеид с геноцидом.	в магазин вообще апартеид геноцид
-Женщина, успокойтесь. Ну проверяли мы этот магазин, никого в подвале	женщина успокоиться ну проверять магазин никто подвал
нет. -Тогда мы идем выше -	нет тогда идти выше
мы идем к вашему начальству. Вот там мы и узнаем, почему вы	идти ваш начальство вот узнать почему
не реагируете. Идем.	реагировать идти
-В Англии очень круто. Мы с мамой решили, что я буду там поступать.	в англия очень круто мы мама решить быть поступать
-Где?! -Ну в Англии, в университет.	где ну англия университет
Не Кембридж, конечно, но (отойди) все-таки...	не кембридж конечно отойти всетаки
-А что здесь, что ли, нельзя учиться? -Я хочу учиться там.	а здесь ли учиться я хотеть учиться там
-Что значит - там? А мое мнение не учитывается?	что значит там а мой мнение учитываться
-Ну пап! Ну что ты, перестань!	ну папа ну ты перестать
Я тебе позвоню. Пока, Пиночет! -Подожди...	я ты позвонить пока пиночет подождать
Полин, как?..	полина как
-Ты помнишь, я в Ташкент ездила на джипе?	ты помнить ташкент ездить джип
И по дороге девчонок... подобрала. Там Алтынай тоже была, помнишь?	и дорога девчонка подобрать там алтынай быть помнить
Не волнуйся, никакой проблемы нет.	не волноваться никакой проблема нет
Я так, на всякий случай.	я так всякий случай
Джип на тебя, между прочим, записан.	джип ты прочить записать
Родственники могут спохватиться, вдруг кто-то запомнил номера.	родственник мочь спохватиться ктоть запомнить номер
Ну что ты так дышишь?!	ну дышать
Я о многом прошу? Я в беде сейчас, понимаешь?	я многое просить я беда сейчас понимать
Ты что, забыла, на чьи деньги ресторан свой открыла?	ты что забыть чей деньга ресторан свой открыть
Мне эти деньги так просто даются? Не знала она, бедная,	я деньга просто даваться не знать она бедный
что они бесплатно на меня работали!	бесплатно работать
Ты должна мне помочь, ты же сестра мне.	ты должный помочь сестра я
А у нас принято: старшие помогают младшим. Чинара, посмотри на меня.	а принять старший помогать младший чинар посмотреть я
Я тебя об одном прошу.	я один просить
Скажи, что это ты девчонок взяла на заработки.	сказать это девчонка взять заработок
Что это ты ездила в кишлак.	что это ездить кишлак
-Девушка, вы по всем параметрам нам не подходите. И на кухню мы	девушка весь параметр мы подходить и кухня
принимаем тоже с российским гражданством.	принимать российский гражданство
-Чинара, я жду. -Да свидания, Роза Каримовна.	чинар ждать да свидание роза карим
-Это ваша хозяйка, да? -Нет, сестра хозяйки. Никогда	это ваш хозяйка да нет сестра хозяйка никогда
не здоровается.	здороваться
-Я подумала, если у вас хозяин узбек, может, вы берете узбеков.	я подумать хозяин узбек мочь берет узбек
-Нет, девушка, вы неправильно подумали. Проходите.	нет девушка неправильно подумать проходить
Здравствуйте. -Спасибо.	здравствовать спасибо
-А уборщица вам не нужна? -Нет, уборщица нам тоже не нужна.	а уборщица нужный нет уборщица мы нужный
-До свидания. -До свидания.	до свидание до свидание
-Привет, мам. Как дела? -Спасибо, хорошо.	привет мама как дело спасибо хорошо
Как ваши? -Ничего.	как ваш ничто
-Привет. -Ты где была-то?	привет ты былато
-В ресторане. -Заходи.	в ресторан заходить
Пиночет, давай домой.	пиночет давать домой
РЕБЕНОК ПЛАЧЕТ	ребёнок плакать
-Джип стоит у ресторана, номера те же. Только ездит на нем не Чинара,	джип стоить ресторан номер тот же только ездить немой чинар
а ее сестра Роза Каримовна. -Надо в этот ресторан как-то	сестра роза карим надо ресторан както
внедриться, иначе мы ничего не узнаем.	внедриться иначе узнать
ЗВОНОК В ДВЕРЬ	звонок в дверь
Слушай, ну что ты как!..	слушай как
Это что такое?	это такой
РЕБЕНОК ПЛАЧЕТ	ребёнок плакать
-Не мотыляй ты его так, разбудишь еще.	не мотыляйя так разбудить ещё
-Давай в полицию звони, он сейчас орать начнет.	давать полиция звонить орать начать
-Нельзя в полицию. -А куда?	нельзя полиция а куда
-Не знаю пока. Полиция его в дом ребенка отдаст.	не знать пока полиция дом ребёнок отдать
"-А ты что, решила объявление написать ""нашелся ребенок""?"	а что решить объявление написать найтись ребёнок
-Я пишу список необходимого для ребенка.	я писать список необходимый ребёнок
-Какого необходимого?	какой необходимый
-Вообще странно, что тебе его подкинули.	вообще странно ты подкинуть
-Ты сейчас о чем?	ты чем
-Давай вспоминай, где девять месяцев назад гулял.	давать вспоминать девять месяц назад гулять
-Мы так шутим сейчас, да? -Ну не знаю. У вас, у мужчин,	мы шутить сейчас да ну знать у вы мужчина
такое бывает: выпил...	такой бывать выпить
-У меня, конечно, бывают провалы в памяти, но не настолько.	у я конечно бывать провал память настолько
Вообще он ваших кровей.	вообще ваш кровь
-По-моему, вылитый ты.	помоему вылить ты
-Может, он вообще китаец? -Не знаю.	мочь вообще китаец не знать
-Ой, смотри, бумажка выпала!	ой смотреть бумажка выпасть
"-""Простите меня, пожалуйста. Его зовут Искандер""."	простить я пожалуйста он звать искандер
Подписи нет.	подпись нет
-Так, держи.	так держать
Все, я иду в полицию.	весь идти полиция
-Володя!	володя
Володь!	володя
-Чего? -Это что такое?	что это такой
-Детское питание. -Я вижу. Русским языком написано:	детский питание я видеть русский язык написать
"""От 6 месяцев до года""."	от 6 месяц год
-Откуда я знаю, сколько ему лет? -Он новорожденный. Ты же видел,	откуда знать сколько год он новорождённый ты видеть
у него пупочек в зеленке. -Не видел.	пупочка зелёнка не видеть
-На, помой. -Что ее мыть? Она новая.	на помыть что мыть она новый
-Володя! Володя!	володя володя
Купи питание для новорожденных. -Я уже поехал.	купить питание новорождённый я поехать
-Держи.	держать
-Хорошо Полькина коляска пригодилась. -Ага.	хорошо полькина коляска пригодиться ага
-А то сколько лет в гараже валялась.	а сколько год гараж валяться
А я Польку вот такую помню, а потом сразу пятнадцатилетней.	а полька такой помнить сразу пятнадцатилетный
Работал, сутками пропадал.	работать сутки пропадать
А сейчас вот, в другой семье живет.	а вот семья жить
Тут выяснилось, в Англию уезжает.	тут выясниться англия уезжать
Так вот отцом и не побыл.	так отец побыть
А ты чего сюда своих не привозишь?	а сюда свой привозить
-А куда мне их? В подвал?	а они в подвал
-Да можно ко мне.	да к я
Чего? У меня вон сколько комнат. Я б тебе какую-нибудь сдал	что у вон сколько комната я б ты какуюнибудь сдать
за недорого.	недорого
-Их трое, Володь.	они трое володя
-Ничего, всем место найдем.	ничто весь место найти
-Ладно, давай спать.	ладный давать спать
-Что, Искандерка? Где твоя мамка?	что искандерк где твой мамка
-А Искандерка знаешь как переводится?	а искандерк знаешь переводиться
Это Александр, победитель. В честь Александра Македонского.	это александр победитель в честь александр македонский
-Сашка, значит. -Да, Сашка.	сашка значит да сашка
-А что? Хорошее имя. Мне нравится.	а что хороший имя я нравиться
Конечно, победитель. Обоссался, а даже не пикнул.	конечно победитель обоссаться пикнуть
-Володя! Володь!	володя володя
Володя! Просыпайся, Володь!	володя просыпаться володя
Володь, просыпайся. Смотри!	володя просыпаться смотреть
Это ребенок Алтынай.	это ребёнок алтынай
Почерк один и тот же.	почерк же
Смотри.	смотреть
-Чего?	что
-Доброе! Ген, ты не ложился, что ли?	добрый ген ложиться ли
Совсем с ума сошел.	совсем ум сойти
Гена, хуже Польки, честное слово.	ген худой полька честной слово
Скоро ограничу вам интернет. Будет полчаса в сутки и не больше. Все.	скоро ограничить интернет быть полчаса сутки большой весь
Нина, ты сможешь это сделать.	нина смочь это сделать
Сельдерей изменит твою жизнь.	сельдерей изменить твой жизнь
-Ну как? -Что, незаметно, что ли?	ну как что незаметно ли
Молодею на глазах. И правда, Ген, какой-то прилив энергии есть.	молодеть глаз и правда ген какойтый прилив энергия есть
-Знаешь, Ниночка... Я вот смотрю и думаю, наверное не ты одна...	знаешь ниночка я смотреть думать наверное один
-Что это? -...пьешь сельдерей и молодеешь.	что это пить сельдерей молодеть
Смотри, что покажу.	смотреть показать
Меня больше всего интересует, когда он успел в Куршавель съездить.	я интересовать успеть куршавель съездить
-Бизнесмен. Трехкомнатная квартира, материально обеспечен.	бизнесмен трехкомнатный квартира материально обеспечить
Горные лыжи? Любимое место отдыха - Куршавель.	горный лыжа любимый место отдых куршавель
-Спасибо за Куршавель. -Ты представляешь, что с ней	спасибо куршавель ты представлять
будет, если ее Роза Каримовна раньше найдет?	быть роза карим ранний найти
-Значит, вы и про Розу Каримовну знаете.	значит роза карим знаете
-А мы про все знаем. -Тогда вы должны знать, что у нее	а знать тогда должный знать
все схвачено. Сколько девочек от нее ни бежало, она всех возвращала.	схватить сколько девочка бежать возвращать
-А где она вас держала?	а держать
-Я вам ничего не скажу. Мне жизнь дороже.	я сказать я жизнь дорогой
-Гузаль, послушай! -Я не Гузаль, ясно?	гузаль послушать я гузаль ясно
-Алтынай родила сына.	алтынай родить сын
Назвали Искандер.	назвать искандер
Она подбросила его родственнице. Понимаешь, что мальчишку теперь	она подбросить родственница понимать мальчишка
в детский дом отдадут?	детский дом отдать
Ты, конечно, можешь продолжать искать себе мужа, подниматься, а можешь	ты конечно мочь продолжать искать муж подниматься мочь
называть адрес этих сволочей, и мы их накажем.	называть адрес этот сволочь наказать
-Я же ей говорила сто раз: нужно было со мной бежать. Говорю, дура.	я говорить сто раз нужно я бежать говорить дура
Могу предположить, кто его отец.	мочь предположить отец
Бедный мальчик. Как, говорите, его зовут?	бедный мальчик как говорить звать
-Искандер.	искандер
-Вот гады! -А я тебе про что?	вот гад а ты что
-Ладно, записывайте адрес магазина.	ладный записывать адрес магазин
-Все хорошо там посмотрели? Чисто все?	весь посмотреть чисто весь
Ну все, сворачивайтесь. -Нет никого в этом твоем подвале.	ну весь сворачиваться нет никто твой подвал
С ума, что ли, вы все посходили с магазином этим?	с ум ли посходить магазин это
-Кто - мы? -Ты и эти... сумасшедшие старушки.	кто мы ты этот сумасшедший старушка
-Какие старушки конкретно? -Сумасшедшие. Им тоже, видите ли,	какой старушка конкретно сумасшедший имя тоже видеть ли
рабы пригрезились. -Конкретно ты можешь сказать?	раб пригрезиться конкретно мочь сказать
-Вот там стройка, там домик такой неказистый, как барак.	вот стройка домик неказистый барак
Оттуда выходил тот страшный человек.	оттуда выходить страшный человек
-Полиция, не двигаться!	полиция двигаться
ЖЕНСКИЙ ВИЗГ	женский визг
-Руки! -Голову ниже!	рука голова ниже
На выход!	на выход
-Нюша?	нюша
Нюша!	нюша
Нюша.	нюша
Нюша, Нюша, Нюша!	нюша нюша нюша
ЗВОНОК В ДВЕРЬ	звонок в дверь
-А!	а
Ах ты мое солнышко!	ах мой солнышко
Алтынай... Господи! Ну что ты там, девочка моя?	алтынай господь ну там девочка мой
-Пойду машину разогрею.	пойти машина разогреть
-Ну посидели на дорожку, пошли. Давайте.	ну посидеть дорожка послать давать
-Ничего не забыли? Паспорта, билеты. Все есть, да?	ничто забыть паспорт билет весь есть да
-Рахмат. -Ой, да ладно тебе благодарить.	рахмат ой ладный ты благодарить
Осторожненько. Давай-давай.	осторожненький давайдавать
Вот так, молодец.	вот так молодец
-Ничего не забыли? -Да нет, все нормально.	ничто забыть да нет нормальный
ЗВОНИТ ТЕЛЕФОН	звонить телефон
-Алло.	алло
Да.	да
Девушка, это устаревшая информация.	девушка это устаревший информация
Девушка, я уже женился.	девушка жениться
Надо Польке сказать, чтобы вычеркнула меня из этого сайта.	надо полька сказать вычеркнуть сайт
-Может, не надо? Вдруг счастье свое проворонишь?	мочь надо вдруг счастие свой проворонить
