cleaned_text	lemm_text
Я уступлю тебе свое. Поехали.	я уступить ты свой поехать
Вы все должны его попросить, тогда он согласится.	вы должный попросить согласиться
Поехали, будет интересно.	поехать интересно
Но я не хочу ехать! - Вы скажите ему, пожалуйста.	но хотеть ехать вы сказать он пожалуйста
Заходи внутрь. - Он велел тебе ехать.	заходить внутрь он велеть ты ехать
Поехали, поехали!	поехать поехать
Что такое? Больше не боишься умереть?	что такой большой бояться умереть
Я рад, что ты умрешь вместе с нами.	я рад умереть вместе мы
Вечно они хлопают чему попало.	вечно хлопать что попасть
Еще не поздно.	ещё поздно
Я дам тебе последний шанс.	я дать ты последний шанс
Ты?	ты
Мне?	я
Останови автобус.	остановить автобус
Бери свою бомбу,	брать бомба
И беги отсюда, если тебе жизнь дорога.	и бежать отсюда ты жизнь дорога
Моя жизнь не важна. - А что же?	мой жизнь важный а же
Его жизнь.	он жизнь
А который сейчас час?	а который час
Ровно 8:30.	ровно 830
 Что такое?	что такой
Облака и туман как в кино.	облако туман кино
Я наверное уже на небесах.	я наверное небо
Это кто? Наши люди!	это кто наш человек
Даже в раю они ходят парами.	даже рая ходить пара
Это кто? А... бабуля наша.	это кто а бабуля наш
Даже на небесах она накрашена как матрешка.	даже небо накрасить матрёшка
А это кто?	а это кто
Это Илаяман.	это илаяман
Может хоть тут из него что-нибудь получится.	мочь чтонибыть получиться
Как дела? - Так себе.	как дело так себя
Я пытался вас всех спасти.	я пытаться спасти
Мы думали ты упал в обморок, а ты кажется сошел с ума.	мы думать упасть обморок кажется сойти ум
Что за чепуху вы несете?	что чепуха нести
Это ты несешь чепуху.	это нести чепуха
Ну вот, он пришел в себя. - А что, я потерял сознание?	ну вот прийти себя а что потерять сознание
Да, еще утром.	да утром
Так значит мы не умерли от взрыва?	так значит умереть взрыв
Кто же умирает от взрыва колеса?	кто умирать взрыв колесо
Колеса? Значит мы не в раю?	колесо значит рая
Нет, мы в Дарджелинге. - Вставай.	нет дарджелинг вставать
Дядя приехал. Бежим!	дядя приехать бежать
А как же бомба?	а бомба
Я остановил таймер когда менял колесо.	я остановить таймер менять колесо
Почему? - Я не собираюсь еще умирать.	почему я собираться умирать
У меня еще много дел на земле.	у дело земля
Так значит взрыва не будет?	так значит взрыв быть
Никто не знает где и когда взорвется моя бомба.	никто знать взорваться бомба
Но она взорвется в нужное время.	но взорваться нужный время
Судья умрет здесь, в Дарджелинге.	судья умереть здесь дарджелинг
Место в которое мы направляемся находится примерно в 30-40 км.	место который направляться находиться примерно 3040 километр
Местная полиция поможет нам в расследовании.	местный полиция помочь мы расследование
Они из соседней деревни.	они соседний деревня
Почти 20 детей из их села пропало.	почти 20 ребёнок село пропасть
Мы нашли останки некоторых из них	мы найти останки некоторый
...среди других жертв.	среди другой жертва
Что они говорят?	что говорят
Когда вы взялись за это дело,	когда взяться это дело
Меньше детей стало пропадать.	маленький ребёнок стать пропадать
Я вижу тебе не скучно.	я видеть ты скучно
Вечно ты что-то затеваешь.	вечно чтоть затевать
Это моя работа. Поэтому я здесь.	это работа поэтому здесь
Это что такое?	это такой
Это бомба, которую приводит в действие Bluetooth	это бомба который приводить действие bluetooth
Что это значит?	что это значит
Если я нажму 4 кнопки на этом телефоне,	если нажать 4 кнопка телефон
Бомба взорвется. - Опять нововведения!	бомба взорваться опять нововведение
И куда ты это положишь?	и это положить
Может подкинешь идею? - Я?	мочь подкинуть идея я
Куда судья направляется?	куда судья направляться
Зачем ты меня в это впутываешь?	зачем это впутывать
Отойди! Муруга, возьми это.	отойти муругий взять это
Спрячь гитару где-нибудь. Илаяман уже достал своей музыкой.	спрячь гитара гденибыть илаяман достать свой музыка
Спрячь так, чтобы он не нашел! - Нужно избавится от бомбы!	спрячь так найти нужно избавиться бомба
Эй, Муруга!	эй муругий
Проверь, на твоем телефоне есть сигнал?	проверить твой телефон сигнал
Не говори мне, что сигнал есть!	не говорить я сигнал есть
Вот с этой стороны есть сигнал. - Набери-ка номер.	вот сторона сигнал наберик номер
- Осторожно, не нажми номер для бомбы.	осторожно нажать номер бомба
Гудки пошли.	гудок послать
Алло, кто говорит?	алло говорить
После того как она закончит разговор,	после закончить разговор
Если она нажмет те номера, бомба взорвется?	если нажать тот номер бомба взорваться
Не подходи ко мне ближе чем 10 метров.	не подходить к близкий 10 метр
Почему? - Я еще жить хочу.	почему я жить хотеть
Ты не видела мою гитару? - Видела.	ты видеть мой гитара видеть
Где? - В Калькутте.	где в калькутта
Но ведь я привез ее сюда.	но привезти сюда
Понятия не имею.	понятие иметь
Кидай ее. - С удовольствием.	кидать она с удовольствие
Сюда кидай. - Сюда?	сюда кидать сюда
Куда угодно, только подальше от меня.	куда угодный далёкий я
Какой он рисковый парень.	какой рисковый парень
Все сюда! Идите скорее!	весь сюда идти скорее
Сегодня в их деревне свадьба.	сегодня деревня свадьба
Они приглашают всех нас.	они приглашать мы
Нет, я не хочу. Это будет очень скучно. Давайте не пойдем.	нет хотеть это очень скучно давать пойти
Они приглашают нас с чистым сердцем. Все должны идти.	они приглашать чистый сердце весь должный идти
Я приеду сразу после своей встречи.	я приехать сразу свой встреча
Обедать будем там.	обедать быть там
<i>Наше племя - песнь природы!</i>	iнаша племя песнь природыi
<i>Очень просто с нами жить.</i>	iочень просто мы житьi
<i>Все что нужно в этой жизни- песни петь и девушек любить.</i>	iвсё нужно жизнь песнь петь девушка любитьi
<i>Радость наша - в вихре диких танцев. Я, клянусь - останусь здесь навек.</i>	iрадость наш вихор дикий танец я клясться остаться навекi
<i>Где еще найдешь такое место, Где так вольно дышит человек!</i>	iгде найти такой место где вольный дышать человекi
<i>Содрогнулась вся планета. Брызги молний, грома звук.</i>	iсодрогнуться весь планет брызги молния гром звукi
<i>К нам с небес сошла богиня, Засверкало все вокруг.</i>	iк мы небо сойти богиня засверкать вокругi
<i>Ах женщины, божественны они. Природа одарила их умом.</i>	iах женщина божественный они природа одарить умомi
<i>Жасминовым цветкам подобен он.</i>	iжасминовый цветок подобный онi
<i>И в старости они чисты, как дети.</i>	iи старость чистый детиi
<i>Мы не привыкли прятаться за маской.</i>	iмы привыкнуть прятаться маскойi
<i>От нас не скрыть притворство и обман.</i>	iот скрыть притворство обманi
<i>Такими уж придумал нас создатель!</i>	iтакий придумать создательi
<i>Юность подобна розы цветенью.</i>	iюность подобный роза цветеньюi
<i>Нежный бутон поспеши ты сорвать.</i>	iнежный бутон поспешить сорватьi
<i>Самое время цветы собирать!</i>	iсамый время цвета собиратьi
<i>Кипит и волнуется кровь.</i>	iкипеть волноваться кровьi
<i>Ты охлади мой пыл прикосновеньем.</i>	iты охладить пыл прикосновеньемi
<i>Я вся дрожу от нетерпенья.</i>	iя весь дрожать нетерпеньяi
<i>Грешна и порочна душа</i>	iгрешный порочный душаi
<i>Но в муке любовной сгорая</i>	iно мука любовный сгораяi
<i>Она обретет избавленье.</i>	iон обрести избавленьеi
<i>Забудь свои заботы и печали</i>	iзабыть свой забота печалиi
<i>Пусть ничего не омрачит наш путь.</i>	iпусть омрачить наш путьi
<i>С тобою мы друг друга повстречали, Теперь со мной всегда и всюду будь!</i>	iс ты друг друг повстречать теперь я всюду будьi
<i>Наше племя - песнь природы!</i>	iнаша племя песнь природыi
<i>Очень просто с нами жить.</i>	iочень просто мы житьi
<i>Все что нужно в этой жизни- песни петь и девушек любить.</i>	iвсё нужно жизнь песнь петь девушка любитьi
Я не знаю как переживу допрос.	я знать пережить допрос
Я дрожу всем телом.	я дрожать весь тело
Ты где был?	ты быть
Дядя, я не знаю, когда произойдет следующий взрыв.	дядя знать произойти следующий взрыв
У меня проблемы с желудком.	у проблема желудок
С самого утра понос.	с самый утро понос
Даже сейчас я слышу страшные звуки внутри.	даже слышать страшный звук внутри
Я не могу дозвониться врачу.	я мочь дозвониться врач
Отпустите меня. - Что б его...	отпустить я что б он
Что? - Скорого тебе выздоровления.	что скорый ты выздоровление
Мы не можем отпустить его до конца расследования.	мы мочь отпустить конец расследование
Почему? - Бомба находилась в его гитаре.	почему бомба находиться гитара
А если поезд взрывается, вы арестовываете машиниста?	а поезд взрываться арестовывать машинист
Как ты поумнел внезапно!	как поумнеть внезапно
Это все от страха.	это страх
Они придвигаются все ближе к нам.	они придвигаться близкий мы
Кем он вам приходится?	кто приходиться
Он родственник со стороны моей сестры.	он родственник сторона мой сестра
А так же жених моей племянницы.	а жених мой племянница
У меня долг перед его семьей. - Что вы имеете ввиду?	у долг семья что иметь ввиду
20 лет назад их семья сильно пострадала из-за нашей.	20 год назад семья сильно пострадать изз наш
Это он. Ты что себе думаешь?	это он ты думать
Сколько можно откладывать? Ты собираешься выполнять обещание?	сколько откладывать ты собираться выполнять обещание
Говори! Что я по твоему должен ему сказать?	говорить что твой должный сказать
Говори. Почему ты молчишь?	говорить почему молчать
Дай мне трубку!	дать трубка
Ты когда возвращаешься?	ты возвращаться
Это был не он, а ты все выдал!	это он выдать
Что вы здесь делаете?	что делать
Кто ты такой? - Я Муруга.	кто такой я муругий
С кем ты разговаривал последним?	с кто разговаривать последний
Хороший вопрос. - С вами.	хороший вопрос с вы
Я имею ввиду по телефону.	я иметь ввиду телефон
Я говорил с друзьями в своей деревне.	я говорить друг свой деревня
Они заняли для меня денег перед отъездом.	они занять деньга отъезд
Мы обсуждали когда я смогу отдать долг.	мы обсуждать смочь отдать долг
Ты спрятал гитару в машине.	ты спрятать гитара машина
Я видела это. В гитаре была бомба. Как это случилось?	я видеть это в гитара бомба как это случиться
Но ведь это вы попросили меня спрятать. Я и спрятал. А больше ничего не знаю.	но это попросить спрятать я спрятать а знать
Я не знаю как бомба там оказалась.	я знать бомба оказаться
Может быть это вы ее туда подложили.	мочь это туда подложить
Но я конечно так не думаю. Просто для примера.	но думать просто пример
У меня есть сомнения на твой счет.	у сомнение твой счёт
Я отдам этот телефон комиссару, он пригодится ему для расследования.	я отдать телефон комиссар пригодиться расследование
Погодите минутку.	погодить минутка
Я не против, чтобы вы это сделали.	я против это сделать
Но прежде чем вы это сделаете, мне нужно сказать вам нечто важное.	но прежде это сделать нужно сказать нечто важный
Что? Говори. - Это секрет.	что говорить это секрет
Я не могу здесь, тут слишком много народу.	я мочь здесь слишком народ
Подождите меня наверху, я приду и...	подождать наверху прийти и
Ладно, я жду. Поторопись.	ладный ждать поторопиться
Я мигом.	я мигом
Что ты собираешься ей сказать?	что собираться сказать
Ничего. - А как же..	ничто а же
Придется прикончить ее.	прийтись прикончить она
И ее тоже?	и тоже
Что она тебе сделала?	что ты сделать
Она представляет опасность для меня.	она представлять опасность я
А полиция? Разве они не схватят тебя если ты убьешь ее?	а полиция разве схватить убить она
Она покончит жизнь самоубийством. - По какой причине?	она покончить жизнь самоубийство по причина
Полиция узнала о ее преступлении.	полиция узнать преступление
А что она сделала? - Подложила бомбу в гитару.	а сделать подложить бомба гитара
Зачем? - Чтобы убить судью.	зачем чтобы убить судья
А зачем ей это? - Чтобы он прекратил расследование.	а это чтобы прекратить расследование
Ей какая разница? - Она взяла взятку у врагов.	она разница она взять взятка враг
А зачем? - Хочет сбежать заграницу со своим женихом.	а зачем хотеть сбежать заграницу свой жених
А сколько денег? - 3 миллиона.	а сколько деньга 3 миллион
А теперь где эти деньги? - У женишка наверное.	а деньга у женишок наверное
И где он? - Пусть ищут.	и он пусть искать
На колу мочала, начинай сначала.	на кола мочало начинать сначала
Я уже запутался во всем этом.	я запутаться весь это
Потому что ты осел.	потому осесть
Как тебе удается все это выдумывать?	как ты удаваться это выдумывать
Потому что я умный.	потому умный
Ты страшный человек!	ты страшный человек
Пойдемте внутрь.	пойти внутрь
Говори здесь.	говорить здесь
Мне нужно вам кое-что показать.	я нужно коечто показать
Кто это?	кто это
Это фото моей семьи. Я была еще маленькая.	это фото мой семья я маленький
А это?	а это
Мадаван. В детстве убежал из дома.	мадаван в детство убежать дом
А что? - Мадаван... Это я.	а что мадаван это я
Ты? Мадаван? - Да. Он самый.	ты мадаван да он самый
Разве стану я убивать своего родного отца?	разве стать убивать свой родной отец
Подумайте, и сами решите говорить ли об этом полиции.	подумать сам решить говорить полиция
Так ты сын нашего судьи?	так сын наш судья
Шутка.	шутка
Сидит как король на именинах.	сидеть король именины
Даже не спрашивает зачем я привязываю веревку к камню.	даже спрашивать привязывать верёвка камень
А зачем мне спрашивать? - Ты слышал меня?	а спрашивать ты слышать я
Как это возможно?	как это возможно
Тогда скажи, зачем я это делаю.	тогда сказать это делать
Да и младенцу ясно - ты хочешь утопиться.	да младенец ясно хотеть утопиться
А камень, чтобы это было легче сделать.	а камень это лёгкий сделать
Конечно, ты же убийца.	конечно убийца
Что тебе моя смерть? - Кто говорит по-тамильски?	что ты смерть кто говорить потамильски
Кто? - Это я. В чем дело?	кто это я в дело
Вы тамилец? - Да.	вы тамилец да
Долго жить будете! - Чепуха какая!	долго жить быть чепуха какой
Чем я тут по вашему занимаюсь?	чем ваш заниматься
Чего надо? - Скажите пожалуйста, где Ора Бридж?	что надо сказать пожалуйста ора бридж
Такой же болван как я.	такой болван я
А почему вы спрашиваете? - Я должен встретиться там с братом.	а почему спрашивать я должный встретиться брат
Идите отсюда, на заставляйте брать грех на душу.	идти отсюда заставлять брать грех душить
Вы взволнованы. Может чаю выпьем?	вы взволновать мочь чай выпить
Я не пью чай. Давно! Идите своей дорогой.	я пить чаять давно идти свой дорогой
А как насчет молока со специями?	а насчёт молоко специя
Нигде мне покоя нет!	нигде покой нет
Зачем он развязывет веревку?	зачем развязыть верёвка
Испугался!	испугаться
Значит я могу управлять им!	значит мочь управлять имя
Прекрати!	прекратить
Я не передумаю даже если ты развяжешь веревку.	я передумать развязать верёвка
Я все равно покончу с собой. - Почему ты так говоришь?	я равно покончить себя почему говорить
Я предпочитаю смерть жизни рядом с тобой!	я предпочитать смерть жизнь ряд ты
Почему ты сказал что ты Мадаван?	почему сказать мадаван
Того требовала ситуация.	тот требовать ситуация
А откуда ты вообще знал о существовании Мадавана?	а откуда вообще знать существование мадаван
Бабушка плакала как-то раз глядя на ту фотографию.	бабушка плакать както глядеть тот фотография
Когда я спросил ее в чем дело,	когда спросить дело
Она сказала что скучает о Мадаване.	она сказать скучать мадаван
И показала мне мальчишку.	и показать мальчишка
Когда судья зашел, она дала фотографию мне,	когда судья зайти дать фотография я
Чтобы я ее спрятал.	чтобы спрятать
Я спрятал ее наверху.	я спрятать наверху
Когда Тара внезапно обернулась,	когда тара внезапно обернуться
Мне пришлось быстро придумавать что-то.	я прийтись быстро придумавать чтоть
Муруга! Ты так меня запугал, что я даже имя бога боюсь произнести.	муругий ты запугать имя бог бояться произнести
А почему ты не убил судью?	а почему убить судья
Я убью его сегодня.	я убить сегодня
Точно? - Точно.	точно точно
Если ты его не убьешь сегодня, я сам это сделаю.	если убить сегодня это сделать
Да? Ну если хочешь...	да ну хотеть
А зачем мне его убивать?	а убивать
Мне кажется мой язык уже мой враг, а твой друг.	я кажется язык враг твой друг
Я просто пошутил. Никому не говори.	я просто пошутить никто говорить
Я не скажу, но все что ты сказал уже записано.	я сказать сказать записать
Где? - Вон там.	где вон там
А как оно там держится?	а оно держаться
Я укрепил его на жевательной резинке.	я укрепить жевательный резинка
Нет предела твоим нововведениям.	нет предел твой нововведение
Я хочу умереть. Убери руки!	я хотеть умереть убрать рука
Я затягиваю узел потуже. - Что?	я затягивать узел тугой что
Я думал, что ты развязываешь веревку. - Зачем я стану это делать?	я думать развязывать верёвка зачем стать это делать
Без камня никак нельзя.	без камень никак нельзя
А не дай бог еще оторвется...	а дать бог оторваться
В тебе что, совсем ничего человеческого не осталось?	в ты что человеческий остаться
Почему я не могу ходить?	почему мочь ходить
Когда ты сделал это? - Когда затягивал веревку.	когда сделать это когда затягивать верёвка
Если прыгну, точно не спасусь.	если прыгнуть точно спастись
Куда он делся? Эй, что ты делаешь?	куда деться эй делать
Зачем ты меня поднимаешь? Опусти меня на землю!	зачем поднимать опустить земля
Мне очень страшно!	я очень страшно
Ой как высоко! - Да? Ну полетели!	ой высоко да ну полететь
Я пошутил! Я не хочу умирать!	я пошутить я хотеть умирать
Голодовка вниз головой! Только у нас, только здесь и сейчас!	голодовка вниз голова только мы сейчас
Мировой аттракцион! Пожертвуйте свои кровные!	мировой аттракцион пожертвовать свой кровный
Аккуратно по ступенькам.	аккуратно ступенька
Что это с тобой?	что это ты
Я поскользнулся и упал.	я поскользнуться упасть
И как? Хорошо собрал за это?	и как хорошо собрать это
Откуда они знают? - Вы знаете про монеты?	откуда знать вы знаете монета
Как?	как
Если я покажу им фото, им понравится.	если показать фото понравиться
Покажи!	показать
Они все узнают, если ты им покажешь.	они узнать показать
Забери. Я буду делать все что ты скажешь.	забрать я быть делать сказать
Муруга. Поклянись им.	муругий поклясться имя
Обоими клянусь. Богом и братом.	оба клясться бог брат
Не смотрите! Там фотография где он купается.	не смотреть там фотография купаться
Ничего страшного.	ничто страшный
Скажи что я там голый. - Он там голый!	сказать голый он голый
Мне, мне покажи.	я показать
Никогда голого мужика не видел?	никогда голый мужик видеть
Видел конечно, но тебя - нет.	видеть конечно нет
Хочешь посмотреть? Пойдем вот туда.	хотеть посмотреть пойти туда
Я тебе покажу! Нет, нет - я передумал.	я ты показать нет передумать
Боюсь если я это увижу, я потеряю сон и муза покинет меня.	бояться это увидеть потерять сон муза покинуть я
Что с музой что без музы, ты болван! Пошел отсюда!	что муза муза болван пойти отсюда
Мадаван! Я же зову тебя! - Что?	мадаван я звать ты что
"Почему ты со мной на ""вы""?"	почему я вы
Когда мы были маленькими,	когда маленький
Мы всегда играли в камушки.	мы играть камушек
Ты помнишь это? - Конечно.	ты помнить это конечно
Как это можно забыть!	как это забыть
Я всегда целовала тебя, когда ты выигрывал.	я целовать ты выигрывать
Даа... Это мои любимые детские воспоминания.	даа это мой любимый детский воспоминание
Ну я пошел, а то молоко убежит!	ну пойти молоко убежать
<i>Тебя я вижу в утренней росе.</i>	iтести видеть утренний росеi
<i>В душе моей разлился мед горячий.</i>	iв душа мой разлиться мёд горячийi
<i>И сердце плавится, как льдинка у свечи.</i>	iи сердце плавиться льдинка свечиi
<i>Один твой взгляд - и можно умирать.</i>	iодин твой взгляд умиратьi
<i>Как удалось так прочно поселиться тебе в душе моей? Скажи!</i>	iкак удаться прочно поселиться ты душа мой скажиi
<i>Не уходи, меня оставив здесь. С тобою быть всегда хочу, повсюду.</i>	iне уходить оставить здесь с ты хотеть повсюдуi
<i>Молю - не уходи, и будь моей.</i>	iмоль уходить быть моейi
<i>Молчаньем не наказывай меня.</i>	iмолчание наказывать меняi
<i>Неизлечимых ран не наноси.</i>	iнеизлечимый рана наносиi
<i>Иди ко мне, здесь рядом - ни души.</i>	iидти к я ряд душиi
<i>Лишь миг любви. Я много не прошу.</i>	iлить миг любовь я прошуi
<i>Не в силах я противится тебе.</i>	iне сила противиться тебеi
<i>Сгибаюсь как трава над ручейком.</i>	iсгибаться трава ручейкомi
<i>И как луна на темном небосводе Раскачиваюсь в такт твоим словам.</i>	iи луна тёмный небосвод раскачиваться такт твой словамi
<i>С юга прилетел болтливый теплый ветерок.</i>	iс юг прилететь болтливый тёплый ветерокi
<i>Налетел он, и на крыльях нас с собой увлек.</i>	iналететь он крыло себя увлекi
<i>К свадьбе я давно готова, знает то любой.</i>	iк свадьба давно готовый знать любойi
<i>Не хватает только тали, принеси с собой.</i>	iне хватать таль принести собойi
<i>Образ твой преследует меня.</i>	iобраз твой преследовать меняi
<i>Чувства набегают, как волна.</i>	iчувство набегать волнаi
<i>Жизнь была бесцветной без тебя, А сегодня - красками полна.</i>	iжизнь бесцветный ты а сегодня краска полнаi
Банерджи! - Иду, иду!	банерджи идти идти
Кто повесил это здесь? - Я не знаю!	кто повесить это здесь я знать
Скажи мне сейчас же. Ты не знаешь?	сказать же ты знаешь
Чья это работа? - Это я сделала.	чей это работа это сделать
Зачем?	зачем
Я хотела знать, злитесь ли вы на него по прежнему, или нет.	я хотеть знать злиться прежний нет
Мой гнев никогда не утихнет. Никогда. До конца моей жизни.	мой гнев утихнуть никогда до конец мой жизнь
Ты знаешь, что он убийца, не так ли?	ты знаешь убийца ли
Вы так и не простите его?	вы простить он
С какой стати? -А что если он вернется?	с стать а вернуться
Пусть попробует. Я задушу его собственными руками.	пусть попробовать я задушить собственный рука
Полный дом убийц.	полный дом убийца
Ты что делаешь?	ты делать
Подбираю осколки.	подбирать осколок
Кто-то может случайно порезаться.	ктоть случайно порезаться
Я соберу и выброшу.	я собрать выбросить
Выбрось осколки, и сожги фото.	выбросить осколок сжечь фото
Зачем ты это сделала?	зачем это сделать
Потому что он и есть наш Мадаван.	потому наш мадаван
Я сразу увидела в нем что-то родное.	я сразу увидеть немой чтоть родной
Мне сразу он показался знакомым.	я сразу показаться знакомый
Не нужно выходить из себя.	не нужно выходить себя
Адаван звонит мне каждый день.	адаван звонить каждый день
Судье просто везет раз за разом.	судья просто везти разом
Но вот тебе скоро не повезет. Понимаешь?	но ты скоро повезти понимать
Вы не знаете Адавана.	вы знаете адаван
Он не успокоится, пока не доведет дело до конца.	он успокоиться пока довести дело конец
И как долго? - Он сказал 10 дней, так?	и долго он сказать 10 день так
Они еще не прошли. - Это так.	они пройти это так
Но судья закончил свое расследование.	но судья закончить свой расследование
Если он предоставит свой отчет, мне крышка.	если предоставить свой отчёт крышка
Адаван всегда очень тщательно выполняет работу.	адаван очень тщательно выполнять работа
Поэтому он и не торопится - ему нужно все внимательно подготовить.	поэтому торопиться нужно внимательно подготовить
Можете верить мне. Он все сделает в течение 2 дней.	мочь верить я он сделать течение 2 день
А если нет? - Тогда я сделаю это сам.	а нет тогда сделать это сам
А если нет...	а нет
у вас всего 2 дня.	2 день
Перестань есть. У тебя живот разболится.	перестать есть у живот разболеться
Повернись сюда.	повернуться сюда
За что? - Ты назвал его зятем.	за что ты назвать зять
Он женится на моей сестре. Поэтому я так и назвал его.	он жениться мой сестра поэтому назвать он
Зачем ему женится на твоей сестре? - А как же?	зачем жениться твой сестра а же
Он женится на Таре.	он жениться тара
Значит такой у вас план, да?	значит план да
Но не стоило вам его бить.	но стоить бить
Без него, мне было бы не попасть в этот дом.	без он попасть дом
Ты работаешь у нас уже 10 лет.	ты работать 10 год
Почему ты привел его только сейчас?	почему привести сейчас
Я могу объяснить.	я мочь объяснить
Банерджи сказал что приведет меня только когда отец остынет.	банерджи сказать привести отец остыть
Так, да?	так да
Только ради того, чтобы воссоединить меня с вами,	только ради тот воссоединить вы
Он нанялся сюда работать.	он наняться сюда работать
Столько лет прошло, а отец не изменил своего мнения.	столько год прошлый отец изменить свой мнение
Бедняга очень переживает.	бедняга очень переживать
Прости нас!	простить мы
Зачем он это все говорит?	зачем это говорить
А мы считали тебя болваном все эти годы.	а считать болван год
Кто бы мог подумать, что ты так умен.	кто мочь подумать умный
Большое спасибо.	большой спасибо
А почему сегодня ты разговариваешь без акцента?	а почему сегодня разговаривать акцент
Ну вот теперь он попал!	ну попасть
Так я разговаривал когда рос.	так разговаривать расти
После этого, я перенял диалект в деревне.	после это перенять диалект деревня
Так как я теперь с вами, я могу разговаривать нормально.	так вы мочь разговаривать нормальный
Секунду. Очень важно!	секунда очень важный
Этот должно остаться между нами.	этот должный остаться мы
Если Илаяман, или мой сын что-то узнают...	если илаяман сын чтоть узнать
Вы нас убьете!	вы убить
Я знаю! - Идите!	я знать идти
Кто зовет меня? - Кто же еще?	кто звать я кто ещё
Все думают теперь, что ты умный.	весь думать теперь умный
Тебе придется поддерживать этот имидж.	ты прийтись поддерживать имидж
Убери посуду. - Конечно.	убрать посуда конечно
Вот гад высокомерный!	вот гад высокомерный
Иду, иду! Нет мне покоя нигде!	идти идти нет покой нигде
У нас тут большие перемены.	у большой перемена
Он говорит, что он сын судьи.	он говорить сын судья
Я ничего не понимаю. - Осталось 2 дня.	я понимать остаться 2 день
Если что, мы убьем судью сами.	если что убить судья сам
И не только судью, Адавана тоже.	и судья адаван тоже
Как нам сделать так, чтобы он перестал играть в этом доме?	как мы сделать так перестать играть дом
