cleaned_text	lemm_text
Даже если он почувствует опасность, он не сможет не пойти.	даже почувствовать опасность смочь пойти
-Почему? -Потому что он должен убедиться,	почему потому должный убедиться
что твоя картина - не подлинник. Это как болезнь, сродни	твой картина подлинник это болезнь сродни
маниакальности, понимаешь? Ты должен встретиться с хозяином	маниакальность понимать ты должный встретиться хозяин
пропавшей картины, чтобы он на каждом углу трезвонил, что картина	пропасть картина каждый угол трезвонить картина
и пистолет найдены.	пистолет найти
-Я и понятия не имел.	я понятие иметь
Получается...	получаться
я миллионер, богатей? -Не получается. Картину-то	миллионер богатеть не получаться картинуть
у вас увели.	увести
-Почему мне Руся никогда не говорила?	почему раться говорить
-Это вы теперь никогда не узнаете.	это узнать
Я хочу найти вора, если вы мне поможете. Без вас я не смогу.	я хотеть найти вор помочь без смочь
-Да я врать не умею. -Придется, причем всем.	да врать уметь прийтись причём весь
-Не, мне на хор пора. Я опаздывать не люблю.	не хор пора я опаздывать любить
-Хор у вас в пять. -Ну...	хор пять ну
-Михаил Михайлович, план такой...	михаил михайло план такой
-А где конкретно, я не знаю. Я откуда это могу знать?	а конкретно знать я откуда это мочь знать
Где-то там, в тех степях.	гдеть там тот степь
-Смотри.	смотреть
"-""Русь"", сводный хор"". -Это хор, в котором Кондаков поет."	русь сводный хор это хор который кондаков петь
"Я такую же надпись видела на майке у Никиты из фирмы ""Крепость""."	я такой надпись видеть майк никита фирма крепость
-Никита связан с кем-то из хора?	никита связать кемтый хор
-Вы обязательно возьмете, главное - это верхняя ля.	вы обязательно взять главный это верхний ля
-Серафим Казимирович! -Да.	серафим казимир да
-Давайте подвезу. -Так с удовольствием!	давать подвезти так удовольствие
Что ты сегодня веселый такой? -Нашелся пистолет.	что сегодня весёлый такой найтись пистолет
-Слава богу! Отлично! -Да. Еще на стенку я подлинник	слава бог отлично да ещё стенка подлинник
повесил. -Какой подлинник?	повесить какой подлинник
-У Руси картинка такая маленькая была, в углу висела.	у русь картинка такой маленький быть угол висеть
Ее тоже унесли, я начала не заметил. Слава богу, что копию унесли.	она унести начало заметить слава бог копия унести
"""Поле"" помните? Подлинник Руся прятала."	пол помнить подлинник раться прятать
-А! Все хорошо, что хорошо кончается.	а весь хорошо кончаться
-Заходите, Феруза будет рада, баньку истоплю.	заходить феруз рада банька истопить
-Ноты забыл. Все, пока.	нота забыть весь пока
-Так вы все-таки заходите. -Да-да, зайду. Зайду-зайду.	так всетаки заходить дада зайти зайдузайти
Ты чем думаешь вообще?! Ты головой должен думать!	ты думать вообще ты голова должный думать
-Успокойтесь! -Головой!	успокоиться голова
-Успокойтесь, дядя Фима, у вас сердце больное.	успокоиться дядя фима сердце больной
-Какой я тебе дядя Фима? Серафим Казимирович, сколько раз	какой ты дядя фима серафим казимир сколько
повторять?! -Мама всегда так вас называла.	повторять мама называть
-Мама так называет... Собирай чемодан и обратно к матери поедешь.	мама называть собирать чемодан обратно матерь поехать
-Не поеду я в Томск, буду здесь жить, квартиру снимать.	не поехать томск быть жить квартира снимать
-Чего? Поедешь как миленький, гастрабайтер хренов!	что поехать миленький гастрабайтер хреновый
"Как ты меня с этим пистолетом... -Вы сказали ""подкинь"", я подкинул."	как это пистолет вы сказать подкинуть подкинуть
-Исчезновения картины никто бы не заметил, если бы ты пистолет	исчезновение картина никто заметить пистолет
не взял, придурок! Зачем ты его взял? -Я же вам сказал: взял случайно.	взять придурок зачем взять я сказать взять случайно
Посмотрел, потом положил в карман, забыл про него.	посмотреть положить карман забыть он
-Просто взял.	просто взять
Почему у такой умной матери уродился такой дебил?!	почему умный матерь уродиться дебил
-Потому что я без отца рос.	потому отец расти
Мне психолог говорила, что у меня комплексы. Может, я и взял	я психолог говорить комплекс мочь взять
из-за этих комплексов. -Замолчи, придурок. Не могу	изз этот комплекс замолчать придурок не мочь
слушать больше этот бред. Хорошо, еще никто не знает, что ты	слушать бред хорошо никто знать
мой племянник.	племянник
Так, сейчас едем в аэропорт, в 10 - твой самолет.	так ехать аэропорт 10 твой самолёт
-Я сказал: никуда не поеду. -Молчи! Матери я уже сообщил.	я сказать никуда поехать молчать матерь сообщить
В армию пойдешь.	в армия пойти
-Дядя Фима, я же вам помог.	дядя фима помочь
Кто рекламу дверей положил в ящик генералу? Камеры отключил?	кто реклама дверь положить ящик генерал камера отключить
В дом проник так, что никто не заметил?	в дом проникнуть так никто заметить
Если бы не я, вы бы в жизни не видели эту картину.	если я жизнь видеть картина
Поэтому ни в какую армию я не пойду, вам понятно?	поэтому какой армия пойти понятно
-Так, это уже решено.	так это решить
Про картину забудь. Взболтнешь где-нибудь - сядешь.	про картина забыть взболтнуть гденибыть сесть
Никакие твои комплексы не помогут. Понял меня?	никакой твой комплекс помочь понять я
Я спросил: ты понял меня? -Понял.	я спросить понять я понять
-Давай марш отсюда чемодан собирать. Я кому сказал!	давать марш отсюда чемодан собирать я кома сказать
А ну, бегом!	а ну бегом
-Володя, ты бы сел, а то нервно мне. -Когда, он сказал, придет?	володя сесть нервно я когда сказать прийти
-Сейчас должен. -Когда позвонил?	сейчас должный когда позвонить
-Как расстались, сразу позвонил. Сказал, что здесь недалеко	как расстаться сразу позвонить сказать недалеко
с учеником занимается, заскочит. Вы меня в неловкое положение	ученик заниматься заскочить вы неловкий положение
ставите. Что я ему скажу? Картины-то нет.	ставить что сказать картиныть нет
Зачем я согласился? Это интеллигентный человек.	зачем согласиться это интеллигентный человек
-Миша, за такие деньги любой дирижер удавится.	миша такой деньга люба дирижёр удавиться
ЗВОНОК В ДВЕРЬ	звонок в дверь
ШЕПОТОМ: Это он.	шёпотом это он
-Да, чего только не бывает.	да бывать
-Ты уж прости меня, Миша, бес попутал.	ты простить я миша бес попутать
А врать ты не умеешь. Феруза научила? -Я.	а врать уметь феруз научить я
-Вам стыдно должно быть. Миша сроду не врал.	вы стыдно должный быть миша сроду врать
-А вам не стыдно? Такую ценную вещь спер!	а стыдно такой ценный вещь спереть
-Вы, душенька, эту ценную вещь сжечь хотели.	вы душенька ценный вещь сжечь хотеть
-Исполнитель - Никита? -Он здесь ни при чем.	исполнитель никита он чем
Миша, как ты решишь, так со мной и будет.	миша решить я быть
-Да, заявления на вас нет. Теперь как Миша скажет, так и будет.	да заявление нет теперь миша сказать быть
Михаил Михайлович, для справки, плевать он хотел на ваше прощение.	михаил михайло справка плевать хотеть ваш прощение
Когда понял, что я его припер, испугался и прибежал.	когда понять припереть испугаться прибежать
-Я не к вам обращаюсь.	я обращаться
На тебя уповаю.	на уповать
Бес попутал.	бес попутать
-Это бред, полный бред! Он его простил.	это бред полный бред он простить
"По этому гаду нары плачут, а он: ""Миша, прости, бес попутал""."	по это гад нары плакать он миша простить бес попутать
Я денег брать не стал. За что? -Хватит солить, ешь уже.	я деньга брать стать за что хватить солить есть уже
-А Никита, племяш его? У него абсолютный слух, Паганини хренов.	а никита племяш он у абсолютный слух паганиня хреновый
Он по длительности звука кнопки в сейфе у Самира определил,	он длительность звук кнопка сейф самир определить
ключи спер, сделал дубликат, камеру застопорил, и все, будь здоров!	ключ спереть сделать дубликат камера застопорить весь быть здоровый
Серафим этот, рожа нахальная, даже вспоминать противно!	серафим этот рожа нахальный вспоминать противно
Сидит сейчас, наверное, какого-нибудь ребенка обучает сольфеджо.	сидеть сейчас наверное какогонибудь ребёнок обучать сольфеджо
Как он его простил, я не понимаю. -Просто он умеет просить прощение.	как простить понимать просто уметь просить прощение
-Наверное.	наверное
А что у нас такой борщ соленый? Ты влюбилась, что ли?	а борщ солёный ты влюбиться ли
Ты чо? Я пошутил!	ты чо я пошутить
Эй! Нормальный борщ-то!	эй нормальный борщтый
Во дает!	в давать
-Вы ко мне?	вы к я
-Ты в полицию ходила уже? -Нет пока.	ты полиция ходить уже нет пока
-Не ходи, пожалуйста, а?	не ходить пожалуйста а
Христом Богом тебя прошу, или как там у вас... Аллахом.	христос бог просить вы аллах
Вот. Это твоим детям.	вот это твой ребёнок
Прости его, а? Я простила, ты прости.	простить он а я простить простить
Жизнь такая, ничего не поделаешь.	жизнь такой поделать
Забудь его, а?	забыть он а
-Встаньте. -Ты сильная, ты справишься.	встать ты сильный справиться
-Встань. -Забудь его, пожалуйста.	встать забыть он пожалуйста
-Встаньте. -Я не смогу, а ты сможешь.	встать я смочь смочь
-Да живите!	да живить
Уходите, я вас очень прошу.	уходить очень просить
Уйдите!	уйти
-Это заявление о расторжении брака. ГРЕМИТ ПОСУДА	это заявление расторжение брак греметь посуда
Подпиши, я все устрою. Вас разведут задним числом, только подпиши.	подписать устроить вы развести задний число подписать
